Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1016785,-,-,-,27.81,-82.18,0,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,30,0,0,16,0.116,3.2,100,16,1020,N/A
2015,1,1,1,30,0,0,15,0.116,2.9000000000000004,100,15,1020,N/A
2015,1,1,2,30,0,0,15,0.116,2.8000000000000003,100,15,1020,N/A
2015,1,1,3,30,0,0,15,0.116,2.7,100,15,1020,N/A
2015,1,1,4,30,0,0,14,0.116,2.5,99.63,15,1020,N/A
2015,1,1,5,30,0,0,14,0.116,2.2,99.59,15,1010,N/A
2015,1,1,6,30,0,0,14,0.116,2,100,14,1010,N/A
2015,1,1,7,30,0,0,14,0.116,2,100,14,1010,N/A
2015,1,1,8,30,0,0,14,0.116,2.2,100,14,1010,N/A
2015,1,1,9,30,0,0,14,0.116,2.4000000000000004,100,14,1010,N/A
2015,1,1,10,30,0,0,14,0.116,2.5,100,14,1010,N/A
2015,1,1,11,30,0,0,14,0.116,2.7,100,14,1020,N/A
2015,1,1,12,30,6,0,14,0.116,2.9000000000000004,100,14,1020,N/A
2015,1,1,13,30,77,0,14,0.116,3,90.9,16,1020,N/A
2015,1,1,14,30,165,106,15,0.116,3.1,85.74,18,1020,N/A
2015,1,1,15,30,196,19,17,0.116,3.2,83.86,20,1020,N/A
2015,1,1,16,30,259,48,18,0.116,3,79.41,22,1020,N/A
2015,1,1,17,30,303,148,18,0.116,2.8000000000000003,77.84,23,1010,N/A
2015,1,1,18,30,288,147,19,0.116,2.6,79.02,23,1010,N/A
2015,1,1,19,30,239,109,19,0.116,2.4000000000000004,79.75,23,1010,N/A
2015,1,1,20,30,168,76,19,0.116,2,85.4,22,1010,N/A
2015,1,1,21,30,90,88,19,0.116,1.5,92.28,21,1010,N/A
2015,1,1,22,30,11,0,19,0.116,1.3,98.28,20,1010,N/A
2015,1,1,23,30,0,0,19,0.116,1.6,96.92,20,1010,N/A
2015,1,2,0,30,0,0,19,0.116,1.7000000000000002,100,19,1010,N/A
2015,1,2,1,30,0,0,19,0.116,1.5,100,19,1010,N/A
2015,1,2,2,30,0,0,18,0.116,1.3,100,18,1010,N/A
2015,1,2,3,30,0,0,18,0.116,1.2000000000000002,100,18,1010,N/A
2015,1,2,4,30,0,0,18,0.116,1.2000000000000002,100,18,1010,N/A
2015,1,2,5,30,0,0,18,0.116,1.2000000000000002,100,18,1010,N/A
2015,1,2,6,30,0,0,17,0.116,1.2000000000000002,100,17,1010,N/A
2015,1,2,7,30,0,0,17,0.116,1.3,100,17,1010,N/A
2015,1,2,8,30,0,0,17,0.116,1.4000000000000001,100,17,1010,N/A
2015,1,2,9,30,0,0,17,0.116,1.5,100,17,1010,N/A
2015,1,2,10,30,0,0,17,0.116,1.6,100,17,1010,N/A
2015,1,2,11,30,0,0,17,0.116,1.6,100,17,1020,N/A
2015,1,2,12,30,4,0,17,0.116,2,100,17,1020,N/A
2015,1,2,13,30,69,0,18,0.116,2.3000000000000003,95.67,19,1020,N/A
2015,1,2,14,30,150,25,19,0.116,2,89.33,21,1020,N/A
2015,1,2,15,30,211,36,19,0.116,1.9000000000000001,82.96000000000001,23,1020,N/A
2015,1,2,16,30,283,114,20,0.116,1.9000000000000001,80.07000000000001,24,1020,N/A
2015,1,2,17,30,293,269,20,0.116,1.9000000000000001,76.03,25,1010,N/A
2015,1,2,18,30,253,388,20,0.116,1.8,71.18,26,1010,N/A
2015,1,2,19,30,219,345,20,0.116,1.7000000000000002,70.32000000000001,26,1010,N/A
2015,1,2,20,30,140,418,20,0.116,1.5,74.07000000000001,25,1010,N/A
2015,1,2,21,30,92,166,20,0.116,1.1,79.74,24,1010,N/A
2015,1,2,22,30,16,94,20,0.116,1.1,90.59,22,1010,N/A
2015,1,2,23,30,0,0,19,0.116,1.7000000000000002,92.36,21,1010,N/A
2015,1,3,0,30,0,0,19,0.116,2.2,93.27,21,1020,N/A
2015,1,3,1,30,0,0,20,0.116,2.5,94.87,21,1020,N/A
2015,1,3,2,30,0,0,20,0.116,2.5,100,20,1020,N/A
2015,1,3,3,30,0,0,20,0.116,2.4000000000000004,100,20,1010,N/A
2015,1,3,4,30,0,0,20,0.116,2.2,100,20,1010,N/A
2015,1,3,5,30,0,0,20,0.116,2.1,100,20,1010,N/A
2015,1,3,6,30,0,0,20,0.116,2,100,20,1010,N/A
2015,1,3,7,30,0,0,19,0.116,1.8,100,19,1010,N/A
2015,1,3,8,30,0,0,19,0.116,1.7000000000000002,100,19,1010,N/A
2015,1,3,9,30,0,0,19,0.116,1.7000000000000002,100,19,1010,N/A
2015,1,3,10,30,0,0,19,0.116,1.8,100,19,1010,N/A
2015,1,3,11,30,0,0,19,0.116,2,100,19,1010,N/A
2015,1,3,12,30,13,0,20,0.116,2.7,100,20,1010,N/A
2015,1,3,13,30,53,567,21,0.116,3.3000000000000003,100,21,1020,N/A
2015,1,3,14,30,75,737,21,0.116,3.9000000000000004,92.76,23,1020,N/A
2015,1,3,15,30,101,778,21,0.116,4.3,82.25,25,1020,N/A
2015,1,3,16,30,107,823,21,0.116,4.1000000000000005,76.18,26,1010,N/A
2015,1,3,17,30,109,835,21,0.116,3.9000000000000004,74.7,26,1010,N/A
2015,1,3,18,30,107,821,20,0.116,3.6,68.91,27,1010,N/A
2015,1,3,19,30,101,780,20,0.116,3.2,67.7,27,1010,N/A
2015,1,3,20,30,87,698,20,0.116,2.4000000000000004,71.04,26,1010,N/A
2015,1,3,21,30,66,513,20,0.116,1.4000000000000001,77.61,25,1010,N/A
2015,1,3,22,30,18,86,20,0.116,1,86.5,23,1010,N/A
2015,1,3,23,30,0,0,19,0.116,1,88.14,22,1010,N/A
2015,1,4,0,30,0,0,19,0.116,1.2000000000000002,93.29,21,1020,N/A
2015,1,4,1,30,0,0,19,0.116,1.4000000000000001,92.96000000000001,21,1020,N/A
2015,1,4,2,30,0,0,19,0.116,1.7000000000000002,98.58,20,1010,N/A
2015,1,4,3,30,0,0,19,0.116,2,98.88,20,1010,N/A
2015,1,4,4,30,0,0,19,0.116,2.1,99.84,20,1010,N/A
2015,1,4,5,30,0,0,19,0.116,1.9000000000000001,100,19,1010,N/A
2015,1,4,6,30,0,0,19,0.116,1.7000000000000002,100,19,1010,N/A
2015,1,4,7,30,0,0,19,0.116,1.5,100,19,1010,N/A
2015,1,4,8,30,0,0,19,0.116,1.5,100,19,1010,N/A
2015,1,4,9,30,0,0,19,0.116,1.5,100,19,1010,N/A
2015,1,4,10,30,0,0,19,0.116,1.6,100,19,1020,N/A
2015,1,4,11,30,0,0,19,0.116,1.9000000000000001,100,19,1020,N/A
2015,1,4,12,30,11,44,20,0.116,2.7,100,20,1020,N/A
2015,1,4,13,30,60,516,20,0.116,3.6,93.55,22,1020,N/A
2015,1,4,14,30,84,704,21,0.116,4.2,84.85000000000001,24,1020,N/A
2015,1,4,15,30,91,809,21,0.116,4.6000000000000005,79.21000000000001,25,1020,N/A
2015,1,4,16,30,98,850,20,0.116,4.4,73.54,26,1020,N/A
2015,1,4,17,30,103,856,20,0.116,4.1000000000000005,72.35000000000001,26,1010,N/A
2015,1,4,18,30,216,517,20,0.116,4,67.28,27,1010,N/A
2015,1,4,19,30,213,382,20,0.116,3.7,70.41,26,1010,N/A
2015,1,4,20,30,175,151,20,0.116,3.1,74.2,25,1010,N/A
2015,1,4,21,30,67,517,20,0.116,2.1,80.07000000000001,24,1020,N/A
2015,1,4,22,30,19,91,20,0.116,1.4000000000000001,91.08,22,1020,N/A
2015,1,4,23,30,0,0,20,0.116,1.2000000000000002,95.93,21,1020,N/A
2015,1,5,0,30,0,0,20,0.116,1.1,100,20,1020,N/A
2015,1,5,1,30,0,0,20,0.116,1.1,100,20,1020,N/A
2015,1,5,2,30,0,0,20,0.116,1,100,20,1020,N/A
2015,1,5,3,30,0,0,19,0.116,0.9,100,19,1020,N/A
2015,1,5,4,30,0,0,19,0.116,0.8,100,19,1020,N/A
2015,1,5,5,30,0,0,19,0.116,0.8,100,19,1020,N/A
2015,1,5,6,30,0,0,19,0.116,0.9,100,19,1020,N/A
2015,1,5,7,30,0,0,18,0.116,1,100,18,1020,N/A
2015,1,5,8,30,0,0,18,0.116,0.9,100,18,1020,N/A
2015,1,5,9,30,0,0,18,0.116,1,100,18,1020,N/A
2015,1,5,10,30,0,0,18,0.116,1.3,100,18,1020,N/A
2015,1,5,11,30,0,0,17,0.116,2.1,100,17,1020,N/A
2015,1,5,12,30,10,52,17,0.116,3.2,100,17,1020,N/A
2015,1,5,13,30,41,0,16,0.116,4.1000000000000005,93.49,18,1020,N/A
2015,1,5,14,30,156,44,15,0.116,4.4,80.86,19,1020,N/A
2015,1,5,15,30,234,231,14,0.116,4.3,75.67,19,1020,N/A
2015,1,5,16,30,107,823,14,0.116,3.8000000000000003,69.64,20,1020,N/A
2015,1,5,17,30,283,323,14,0.116,3.4000000000000004,65.61,21,1020,N/A
2015,1,5,18,30,266,344,14,0.116,3.1,66.38,21,1020,N/A
2015,1,5,19,30,187,496,14,0.116,3,66.83,21,1020,N/A
2015,1,5,20,30,91,694,14,0.116,2.8000000000000003,67.03,21,1020,N/A
2015,1,5,21,30,66,534,14,0.116,2.3000000000000003,70.95,20,1020,N/A
2015,1,5,22,30,19,142,14,0.116,2.1,79.42,18,1020,N/A
2015,1,5,23,30,0,0,13,0.116,2.5,81.55,17,1020,N/A
2015,1,6,0,30,0,0,13,0.116,2.7,85.04,16,1020,N/A
2015,1,6,1,30,0,0,13,0.116,2.6,89.09,15,1020,N/A
2015,1,6,2,30,0,0,12,0.116,2.4000000000000004,87.47,15,1020,N/A
2015,1,6,3,30,0,0,12,0.116,2.3000000000000003,91.37,14,1020,N/A
2015,1,6,4,30,0,0,12,0.116,2.3000000000000003,88.87,14,1020,N/A
2015,1,6,5,30,0,0,11,0.116,2.3000000000000003,92.56,13,1020,N/A
2015,1,6,6,30,0,0,11,0.116,2.3000000000000003,90.95,13,1020,N/A
2015,1,6,7,30,0,0,11,0.116,2.2,90.13,13,1020,N/A
2015,1,6,8,30,0,0,11,0.116,1.9000000000000001,96.31,12,1020,N/A
2015,1,6,9,30,0,0,11,0.116,1.5,97.11,12,1020,N/A
2015,1,6,10,30,0,0,11,0.116,1.3,98.2,12,1020,N/A
2015,1,6,11,30,0,0,11,0.116,1.5,99.22,12,1020,N/A
2015,1,6,12,30,9,34,12,0.116,2,93.73,13,1020,N/A
2015,1,6,13,30,68,448,12,0.116,2,84.4,15,1020,N/A
2015,1,6,14,30,96,646,13,0.116,1.4000000000000001,78.59,17,1020,N/A
2015,1,6,15,30,103,769,14,0.116,1.1,72.39,20,1020,N/A
2015,1,6,16,30,274,290,16,0.116,1.9000000000000001,70.58,22,1020,N/A
2015,1,6,17,30,123,808,17,0.116,2.8000000000000003,69.87,23,1020,N/A
2015,1,6,18,30,289,235,17,0.116,3.3000000000000003,70.75,23,1020,N/A
2015,1,6,19,30,234,286,17,0.116,3.3000000000000003,74.72,22,1020,N/A
2015,1,6,20,30,109,636,17,0.116,3,78.18,21,1020,N/A
