Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1006195,-,-,-,27.97,-82.7,0,6,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,1,0,30,0,0,21,0.099,0.6000000000000001,99.75,23,1010,N/A
2016,1,1,1,30,0,0,22,0.099,0.6000000000000001,100,22,1020,N/A
2016,1,1,2,30,0,0,22,0.099,0.6000000000000001,100,22,1020,N/A
2016,1,1,3,30,0,0,22,0.099,0.5,100,22,1010,N/A
2016,1,1,4,30,0,0,22,0.099,0.4,100,22,1010,N/A
2016,1,1,5,30,0,0,21,0.099,0.30000000000000004,100,21,1010,N/A
2016,1,1,6,30,0,0,21,0.099,0.5,100,21,1010,N/A
2016,1,1,7,30,0,0,21,0.099,0.7000000000000001,100,21,1010,N/A
2016,1,1,8,30,0,0,21,0.099,1,100,21,1010,N/A
2016,1,1,9,30,0,0,21,0.099,1.1,100,21,1010,N/A
2016,1,1,10,30,0,0,21,0.099,1.2000000000000002,100,21,1010,N/A
2016,1,1,11,30,0,0,20,0.099,1.3,100,21,1010,N/A
2016,1,1,12,30,0,0,21,0.099,1.6,100,21,1010,N/A
2016,1,1,13,30,52,546,21,0.099,1.9000000000000001,98.71000000000001,22,1010,N/A
2016,1,1,14,30,126,448,21,0.099,2,93.17,23,1010,N/A
2016,1,1,15,30,81,823,21,0.099,2.2,87.51,24,1010,N/A
2016,1,1,16,30,275,251,21,0.099,2.5,82.01,25,1010,N/A
2016,1,1,17,30,266,386,21,0.099,2.6,76.67,26,1010,N/A
2016,1,1,18,30,271,301,21,0.099,2.7,76.01,26,1010,N/A
2016,1,1,19,30,206,404,21,0.099,2.6,80.3,25,1010,N/A
2016,1,1,20,30,115,552,21,0.099,2.4000000000000004,84.99,24,1010,N/A
2016,1,1,21,30,70,437,21,0.099,1.9000000000000001,89.94,23,1010,N/A
2016,1,1,22,30,17,162,21,0.099,1.7000000000000002,96.76,22,1010,N/A
2016,1,1,23,30,0,0,21,0.099,2,100,21,1010,N/A
2016,1,2,0,30,0,0,21,0.095,2.3000000000000003,100,21,1010,N/A
2016,1,2,1,30,0,0,20,0.095,2.5,100,20,1010,N/A
2016,1,2,2,30,0,0,20,0.095,2.9000000000000004,100,20,1010,N/A
2016,1,2,3,30,0,0,19,0.095,3.4000000000000004,100,19,1010,N/A
2016,1,2,4,30,0,0,18,0.095,3.7,99.89,19,1010,N/A
2016,1,2,5,30,0,0,18,0.095,3.8000000000000003,100,18,1010,N/A
2016,1,2,6,30,0,0,17,0.095,3.8000000000000003,95.02,18,1010,N/A
2016,1,2,7,30,0,0,16,0.095,3.6,96.99000000000001,17,1010,N/A
2016,1,2,8,30,0,0,16,0.095,3.7,94.03,17,1010,N/A
2016,1,2,9,30,0,0,15,0.095,4.2,92.02,17,1010,N/A
2016,1,2,10,30,0,0,15,0.095,4.6000000000000005,95.06,16,1010,N/A
2016,1,2,11,30,0,0,14,0.095,4.6000000000000005,90.58,16,1010,N/A
2016,1,2,12,30,0,0,13,0.095,4.3,86.85000000000001,16,1020,N/A
2016,1,2,13,30,77,21,13,0.095,4,84.74,16,1020,N/A
2016,1,2,14,30,146,24,13,0.095,3.6,74.65,18,1020,N/A
2016,1,2,15,30,232,192,13,0.095,3.3000000000000003,72.26,19,1020,N/A
2016,1,2,16,30,280,112,14,0.095,3,70.88,20,1010,N/A
2016,1,2,17,30,280,328,14,0.095,3,68.44,21,1010,N/A
2016,1,2,18,30,232,465,15,0.095,3.1,68.67,21,1010,N/A
2016,1,2,19,30,237,86,14,0.095,3.1,67.86,21,1010,N/A
2016,1,2,20,30,174,123,14,0.095,3.1,66.93,21,1010,N/A
2016,1,2,21,30,94,87,14,0.095,2.9000000000000004,69.46000000000001,20,1010,N/A
2016,1,2,22,30,14,0,13,0.095,3,72.02,19,1010,N/A
2016,1,2,23,30,0,0,13,0.095,3.4000000000000004,73.23,18,1010,N/A
