Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,911956,-,-,-,30.45,-87.22,-6,26,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,20.200000000000003,172.38,0.13,2.9000000000000004,100,20.200000000000003,1015,N/A
2019,1,1,0,30,0,0,20.1,168.76,0.13,2.9000000000000004,100,20.1,1015,N/A
2019,1,1,1,0,0,0,20.1,163.16,0.13,2.9000000000000004,100,20.1,1015,N/A
2019,1,1,1,30,0,0,20,156.99,0.13,2.7,100,20,1015,N/A
2019,1,1,2,0,0,0,20,150.62,0.13,2.6,100,20,1015,N/A
2019,1,1,2,30,0,0,19.900000000000002,144.18,0.13,2.5,100,19.900000000000002,1015,N/A
2019,1,1,3,0,0,0,19.8,137.72,0.13,2.4000000000000004,100,19.8,1015,N/A
2019,1,1,3,30,0,0,19.700000000000003,131.26,0.13,2.2,100,19.700000000000003,1015,N/A
2019,1,1,4,0,0,0,19.6,124.84,0.13,2.1,100,19.6,1015,N/A
2019,1,1,4,30,0,0,19.5,118.47,0.13,1.9000000000000001,100,19.5,1015,N/A
2019,1,1,5,0,0,0,19.400000000000002,112.17,0.13,1.7000000000000002,100,19.400000000000002,1015,N/A
2019,1,1,5,30,0,0,19.3,105.96000000000001,0.13,1.6,100,19.3,1015,N/A
2019,1,1,6,0,0,0,19.200000000000003,99.86,0.13,1.5,100,19.200000000000003,1016,N/A
2019,1,1,6,30,0,0,19.400000000000002,93.9,0.13,1.6,99.48,19.5,1016,N/A
2019,1,1,7,0,11,17,19.700000000000003,87.82000000000001,0.13,1.8,100,19.700000000000003,1017,N/A
2019,1,1,7,30,43,17,19.8,82.4,0.13,1.8,98.97,20,1017,N/A
2019,1,1,8,0,80,35,20.200000000000003,77.12,0.13,1.9000000000000001,100,20.200000000000003,1017,N/A
2019,1,1,8,30,115,48,20.3,72.13,0.13,1.9000000000000001,98.64,20.5,1018,N/A
2019,1,1,9,0,146,78,20.6,67.52,0.13,1.9000000000000001,99.43,20.700000000000003,1018,N/A
2019,1,1,9,30,176,98,20.6,63.38,0.13,1.9000000000000001,97.61,21,1018,N/A
2019,1,1,10,0,197,127,20.8,59.82,0.13,1.9000000000000001,97.57000000000001,21.200000000000003,1018,N/A
2019,1,1,10,30,230,148,20.8,56.94,0.13,1.9000000000000001,96.29,21.400000000000002,1017,N/A
2019,1,1,11,0,239,96,20.8,54.86,0.13,1.9000000000000001,95.22,21.6,1017,N/A
2019,1,1,11,30,188,124,20.8,53.67,0.13,1.9000000000000001,94.07000000000001,21.8,1017,N/A
2019,1,1,12,0,211,117,20.700000000000003,53.43,0.13,1.9000000000000001,93.07000000000001,21.900000000000002,1016,N/A
2019,1,1,12,30,221,117,20.700000000000003,54.15,0.13,1.8,93.07000000000001,21.900000000000002,1016,N/A
2019,1,1,13,0,175,24,20.700000000000003,55.800000000000004,0.13,1.8,92.69,21.900000000000002,1016,N/A
2019,1,1,13,30,203,86,20.700000000000003,58.300000000000004,0.13,1.7000000000000002,93.83,21.700000000000003,1016,N/A
2019,1,1,14,0,136,530,20.6,61.53,0.13,1.6,94.03,21.6,1016,N/A
2019,1,1,14,30,110,602,20.6,65.4,0.13,1.4000000000000001,95.18,21.400000000000002,1016,N/A
2019,1,1,15,0,135,230,20.6,69.79,0.13,1.3,96.4,21.200000000000003,1016,N/A
2019,1,1,15,30,97,242,20.6,74.60000000000001,0.13,1.1,98.19,20.900000000000002,1016,N/A
2019,1,1,16,0,63,202,20.5,79.75,0.13,0.9,99.19,20.6,1017,N/A
2019,1,1,16,30,30,84,20.200000000000003,85.14,0.13,0.8,100,20.200000000000003,1017,N/A
2019,1,1,17,0,4,15,19.8,91,0.13,0.7000000000000001,100,19.8,1017,N/A
2019,1,1,17,30,0,0,19.8,96.88,0.13,0.7000000000000001,100,19.8,1017,N/A
2019,1,1,18,0,0,0,19.6,102.92,0.13,0.7000000000000001,100,19.6,1018,N/A
2019,1,1,18,30,0,0,19.700000000000003,109.08,0.13,0.6000000000000001,100,19.700000000000003,1018,N/A
2019,1,1,19,0,0,0,19.700000000000003,115.34,0.13,0.5,99.91,19.700000000000003,1018,N/A
2019,1,1,19,30,0,0,19.700000000000003,121.68,0.13,0.4,99.91,19.700000000000003,1018,N/A
2019,1,1,20,0,0,0,19.5,128.07,0.13,0.30000000000000004,99.55,19.6,1018,N/A
2019,1,1,20,30,0,0,19.5,134.51,0.13,0.30000000000000004,100,19.5,1018,N/A
2019,1,1,21,0,0,0,19.3,140.97,0.13,0.30000000000000004,99.73,19.3,1018,N/A
2019,1,1,21,30,0,0,19.200000000000003,147.43,0.13,0.30000000000000004,100,19.200000000000003,1018,N/A
2019,1,1,22,0,0,0,19,153.84,0.13,0.30000000000000004,99.39,19.1,1018,N/A
2019,1,1,22,30,0,0,19,160.13,0.13,0.30000000000000004,100,19,1018,N/A
2019,1,1,23,0,0,0,18.8,166.08,0.13,0.30000000000000004,99.23,18.900000000000002,1017,N/A
2019,1,1,23,30,0,0,18.8,170.96,0.13,0.30000000000000004,99.85000000000001,18.8,1017,N/A
2019,1,2,0,0,0,0,18.6,172.32,0.13,0.30000000000000004,99.75,18.6,1017,N/A
2019,1,2,0,30,0,0,18.5,168.78,0.13,0.30000000000000004,100,18.5,1017,N/A
2019,1,2,1,0,0,0,18.3,163.21,0.13,0.30000000000000004,99.67,18.400000000000002,1017,N/A
2019,1,2,1,30,0,0,18.3,157.05,0.13,0.30000000000000004,100,18.3,1017,N/A
2019,1,2,2,0,0,0,18.1,150.69,0.13,0.30000000000000004,99.58,18.2,1017,N/A
2019,1,2,2,30,0,0,18,144.25,0.13,0.4,100,18,1016,N/A
2019,1,2,3,0,0,0,17.900000000000002,137.79,0.13,0.5,99.71000000000001,17.900000000000002,1016,N/A
2019,1,2,3,30,0,0,17.8,131.33,0.13,0.6000000000000001,100,17.8,1016,N/A
2019,1,2,4,0,0,0,17.6,124.91,0.13,0.7000000000000001,99.95,17.6,1016,N/A
2019,1,2,4,30,0,0,17.5,118.54,0.13,0.7000000000000001,100,17.5,1017,N/A
2019,1,2,5,0,0,0,17.3,112.24000000000001,0.13,0.8,100,17.3,1017,N/A
2019,1,2,5,30,0,0,17.2,106.02,0.13,0.9,100,17.2,1017,N/A
2019,1,2,6,0,0,0,17.1,99.91,0.13,0.9,99.85000000000001,17.1,1018,N/A
2019,1,2,6,30,0,0,17.1,93.94,0.13,1,98.59,17.3,1018,N/A
2019,1,2,7,0,8,15,17.400000000000002,87.86,0.13,1.1,99.79,17.400000000000002,1018,N/A
2019,1,2,7,30,35,9,17.400000000000002,82.44,0.13,1.1,96.79,17.900000000000002,1019,N/A
2019,1,2,8,0,51,5,18.1,77.14,0.13,1.1,98.63,18.3,1019,N/A
2019,1,2,8,30,57,0,18.1,72.14,0.13,1.1,94.42,19,1019,N/A
2019,1,2,9,0,80,0,19.1,67.52,0.13,1.1,96.89,19.6,1019,N/A
2019,1,2,9,30,97,1,19.1,63.370000000000005,0.13,1.1,93.37,20.200000000000003,1019,N/A
2019,1,2,10,0,126,2,19.8,59.79,0.13,1,93.3,20.900000000000002,1019,N/A
2019,1,2,10,30,165,5,19.8,56.9,0.13,1.1,91.51,21.200000000000003,1018,N/A
2019,1,2,11,0,200,21,20.1,54.800000000000004,0.13,1.2000000000000002,91.10000000000001,21.6,1018,N/A
2019,1,2,11,30,176,6,20.1,53.59,0.13,1.3,89.91,21.8,1017,N/A
2019,1,2,12,0,107,0,20.200000000000003,53.34,0.13,1.3,90.03,21.900000000000002,1016,N/A
2019,1,2,12,30,102,1,20.200000000000003,54.050000000000004,0.13,1.4000000000000001,90.03,21.900000000000002,1016,N/A
2019,1,2,13,0,69,0,20.200000000000003,55.68,0.13,1.4000000000000001,90.12,21.900000000000002,1015,N/A
2019,1,2,13,30,75,0,20.200000000000003,58.17,0.13,1.4000000000000001,90.67,21.8,1015,N/A
2019,1,2,14,0,65,0,20.200000000000003,61.4,0.13,1.4000000000000001,91.11,21.700000000000003,1015,N/A
2019,1,2,14,30,81,0,20.200000000000003,65.26,0.13,1.4000000000000001,92.79,21.400000000000002,1015,N/A
2019,1,2,15,0,60,1,20.200000000000003,69.65,0.13,1.5,94.71000000000001,21.1,1015,N/A
2019,1,2,15,30,59,1,20.200000000000003,74.46000000000001,0.13,1.4000000000000001,97.65,20.6,1015,N/A
2019,1,2,16,0,30,0,20.1,79.61,0.13,1.4000000000000001,99.12,20.200000000000003,1015,N/A
2019,1,2,16,30,14,0,19.700000000000003,85,0.13,1.4000000000000001,100,19.700000000000003,1015,N/A
2019,1,2,17,0,2,16,19.3,90.86,0.13,1.4000000000000001,100,19.3,1015,N/A
2019,1,2,17,30,0,0,19.3,96.74000000000001,0.13,1.4000000000000001,100,19.3,1015,N/A
2019,1,2,18,0,0,0,19.1,102.78,0.14,1.8,100,19.1,1014,N/A
2019,1,2,18,30,0,0,19,108.94,0.14,1.7000000000000002,100,19,1014,N/A
2019,1,2,19,0,0,0,18.900000000000002,115.2,0.14,1.7000000000000002,100,18.900000000000002,1014,N/A
2019,1,2,19,30,0,0,18.8,121.54,0.14,1.5,100,18.8,1015,N/A
2019,1,2,20,0,0,0,18.7,127.94,0.14,1.4000000000000001,100,18.7,1015,N/A
2019,1,2,20,30,0,0,18.6,134.38,0.14,1.4000000000000001,100,18.6,1014,N/A
2019,1,2,21,0,0,0,18.5,140.84,0.14,1.4000000000000001,100,18.5,1014,N/A
2019,1,2,21,30,0,0,18.400000000000002,147.29,0.14,1.4000000000000001,100,18.400000000000002,1014,N/A
2019,1,2,22,0,0,0,18.2,153.70000000000002,0.14,1.4000000000000001,100,18.2,1014,N/A
2019,1,2,22,30,0,0,18.2,159.99,0.14,1.5,100,18.2,1014,N/A
2019,1,2,23,0,0,0,18.2,165.94,0.14,1.6,100,18.2,1013,N/A
2019,1,2,23,30,0,0,18.3,170.82,0.14,1.7000000000000002,100,18.3,1013,N/A
2019,1,3,0,0,0,0,18.400000000000002,172.25,0.14,1.8,100,18.400000000000002,1013,N/A
2019,1,3,0,30,0,0,18.400000000000002,168.8,0.14,1.9000000000000001,100,18.400000000000002,1013,N/A
2019,1,3,1,0,0,0,18.5,163.26,0.14,1.9000000000000001,100,18.5,1013,N/A
2019,1,3,1,30,0,0,18.5,157.11,0.14,1.8,100,18.5,1013,N/A
2019,1,3,2,0,0,0,18.5,150.76,0.14,1.6,100,18.5,1013,N/A
2019,1,3,2,30,0,0,18.400000000000002,144.32,0.14,1.5,100,18.400000000000002,1013,N/A
2019,1,3,3,0,0,0,18.400000000000002,137.85,0.14,1.3,100,18.400000000000002,1013,N/A
2019,1,3,3,30,0,0,18.3,131.4,0.14,1.3,100,18.3,1013,N/A
2019,1,3,4,0,0,0,18.3,124.98,0.14,1.2000000000000002,100,18.3,1013,N/A
2019,1,3,4,30,0,0,18.3,118.60000000000001,0.14,1.1,100,18.3,1013,N/A
2019,1,3,5,0,0,0,18.3,112.29,0.14,1.1,100,18.3,1013,N/A
2019,1,3,5,30,0,0,18.3,106.07000000000001,0.14,0.9,100,18.3,1013,N/A
2019,1,3,6,0,0,0,18.3,99.96000000000001,0.14,0.8,99.97,18.3,1013,N/A
2019,1,3,6,30,0,0,18.3,93.99,0.14,0.7000000000000001,99.35000000000001,18.400000000000002,1013,N/A
2019,1,3,7,0,3,21,18.5,87.89,0.14,0.5,99.91,18.5,1014,N/A
2019,1,3,7,30,6,0,18.5,82.46000000000001,0.14,0.5,98.67,18.7,1014,N/A
2019,1,3,8,0,12,0,18.7,77.16,0.14,0.5,99.64,18.8,1014,N/A
2019,1,3,8,30,49,0,18.7,72.15,0.14,0.5,99.03,18.900000000000002,1014,N/A
2019,1,3,9,0,22,0,18.7,67.51,0.14,0.6000000000000001,97.52,19.1,1014,N/A
2019,1,3,9,30,39,0,18.7,63.35,0.14,0.5,94.54,19.6,1014,N/A
2019,1,3,10,0,113,2,18.6,59.76,0.14,0.4,90.77,20.200000000000003,1014,N/A
2019,1,3,10,30,83,0,18.6,56.85,0.14,0.5,87.93,20.700000000000003,1013,N/A
2019,1,3,11,0,80,0,18,54.730000000000004,0.14,0.5,81.82000000000001,21.200000000000003,1012,N/A
2019,1,3,11,30,138,1,18,53.51,0.14,0.7000000000000001,82.32000000000001,21.1,1012,N/A
2019,1,3,12,0,203,26,17.8,53.24,0.14,1,82.06,21,1011,N/A
2019,1,3,12,30,197,11,17.8,53.93,0.14,1.2000000000000002,83.58,20.700000000000003,1011,N/A
2019,1,3,13,0,198,30,18,55.56,0.14,1.4000000000000001,86.78,20.3,1011,N/A
2019,1,3,13,30,199,32,18,58.04,0.14,1.7000000000000002,88.32000000000001,20,1010,N/A
2019,1,3,14,0,135,5,18.1,61.26,0.14,2,90.56,19.700000000000003,1010,N/A
2019,1,3,14,30,85,10,18.1,65.12,0.14,2,92.26,19.400000000000002,1010,N/A
2019,1,3,15,0,68,1,18.3,69.51,0.14,2.1,95.34,19.1,1010,N/A
2019,1,3,15,30,52,16,18.3,74.32000000000001,0.14,2.2,97.13,18.8,1010,N/A
2019,1,3,16,0,59,16,18.400000000000002,79.47,0.14,2.2,98.63,18.6,1010,N/A
2019,1,3,16,30,27,2,18.400000000000002,84.86,0.14,2.3000000000000003,99.24000000000001,18.5,1010,N/A
2019,1,3,17,0,3,17,18.400000000000002,90.14,0.14,2.3000000000000003,99.95,18.400000000000002,1010,N/A
2019,1,3,17,30,0,0,18.400000000000002,96.60000000000001,0.14,2.3000000000000003,99.95,18.400000000000002,1010,N/A
2019,1,3,18,0,0,0,18.5,102.64,0.14,2.6,100,18.5,1010,N/A
2019,1,3,18,30,0,0,18.6,108.8,0.14,2.7,99.4,18.7,1010,N/A
2019,1,3,19,0,0,0,18.8,115.07000000000001,0.14,2.8000000000000003,100,18.8,1010,N/A
2019,1,3,19,30,0,0,18.900000000000002,121.41,0.14,3,99.19,19,1009,N/A
2019,1,3,20,0,0,0,19.200000000000003,127.8,0.14,3.1,100,19.200000000000003,1009,N/A
2019,1,3,20,30,0,0,19.200000000000003,134.24,0.14,3.3000000000000003,98.85000000000001,19.400000000000002,1009,N/A
2019,1,3,21,0,0,0,19.5,140.70000000000002,0.14,3.4000000000000004,100,19.5,1008,N/A
2019,1,3,21,30,0,0,19.6,147.16,0.14,3.6,99.13,19.700000000000003,1008,N/A
2019,1,3,22,0,0,0,19.900000000000002,153.57,0.14,3.7,100,19.900000000000002,1008,N/A
2019,1,3,22,30,0,0,19.900000000000002,159.85,0.14,4,98.84,20.1,1008,N/A
2019,1,3,23,0,0,0,20.1,165.79,0.14,4.3,99.43,20.200000000000003,1007,N/A
2019,1,3,23,30,0,0,20.1,170.68,0.14,4.5,98.82000000000001,20.3,1007,N/A
2019,1,4,0,0,0,0,20.200000000000003,172.17000000000002,0.14,4.6000000000000005,98.60000000000001,20.400000000000002,1007,N/A
2019,1,4,0,30,0,0,20.200000000000003,168.8,0.14,4.6000000000000005,99.21000000000001,20.3,1007,N/A
2019,1,4,1,0,0,0,20,163.3,0.14,4.6000000000000005,98.78,20.200000000000003,1007,N/A
2019,1,4,1,30,0,0,19.8,157.17000000000002,0.14,4.6000000000000005,100,19.8,1007,N/A
2019,1,4,2,0,0,0,19.200000000000003,150.82,0.14,4.5,98.72,19.400000000000002,1007,N/A
2019,1,4,2,30,0,0,18.7,144.38,0.14,4.5,100,18.7,1007,N/A
2019,1,4,3,0,0,0,17.8,137.92000000000002,0.14,4.5,98.33,18.1,1007,N/A
2019,1,4,3,30,0,0,17.5,131.46,0.14,4.6000000000000005,100,17.5,1007,N/A
2019,1,4,4,0,0,0,16.3,125.04,0.14,4.6000000000000005,96.5,16.900000000000002,1007,N/A
2019,1,4,4,30,0,0,16.3,118.66,0.14,4.6000000000000005,99.60000000000001,16.400000000000002,1007,N/A
2019,1,4,5,0,0,0,15,112.35000000000001,0.14,4.6000000000000005,94.45,15.9,1008,N/A
2019,1,4,5,30,0,0,15,106.12,0.14,4.6000000000000005,96.28,15.600000000000001,1008,N/A
2019,1,4,6,0,0,0,14.100000000000001,100.01,0.14,4.6000000000000005,92.35000000000001,15.3,1009,N/A
2019,1,4,6,30,0,0,14.100000000000001,94.02,0.14,4.6000000000000005,93.54,15.100000000000001,1009,N/A
2019,1,4,7,0,14,26,13.3,87.92,0.14,4.7,90.58,14.8,1010,N/A
2019,1,4,7,30,45,99,13.3,82.48,0.14,4.800000000000001,91.17,14.700000000000001,1010,N/A
2019,1,4,8,0,75,122,12.4,77.17,0.14,5,86.97,14.5,1011,N/A
2019,1,4,8,30,116,147,12.4,72.15,0.14,5.1000000000000005,86.97,14.5,1011,N/A
2019,1,4,9,0,135,395,11.3,67.5,0.14,5.2,81.15,14.5,1011,N/A
2019,1,4,9,30,133,560,11.3,63.32,0.14,5.300000000000001,80.63,14.600000000000001,1011,N/A
2019,1,4,10,0,79,893,10.3,59.72,0.14,5.5,75,14.700000000000001,1011,N/A
2019,1,4,10,30,81,917,10.3,56.79,0.14,5.6000000000000005,74.52,14.8,1011,N/A
2019,1,4,11,0,82,934,9.3,54.660000000000004,0.14,5.7,69.19,14.9,1010,N/A
2019,1,4,11,30,119,816,9.3,53.42,0.14,5.7,69.12,14.9,1009,N/A
2019,1,4,12,0,181,607,8.8,53.13,0.14,5.7,67.27,14.8,1009,N/A
2019,1,4,12,30,199,528,8.8,53.81,0.14,5.7,67.2,14.8,1008,N/A
2019,1,4,13,0,196,500,8.8,55.43,0.14,5.6000000000000005,67.59,14.700000000000001,1008,N/A
2019,1,4,13,30,156,586,8.8,57.9,0.14,5.5,68.02,14.600000000000001,1008,N/A
2019,1,4,14,0,79,873,8.9,61.120000000000005,0.14,5.300000000000001,69.11,14.5,1008,N/A
2019,1,4,14,30,74,834,8.9,64.97,0.14,5,69.56,14.4,1008,N/A
2019,1,4,15,0,69,780,9.1,69.36,0.14,4.7,71.60000000000001,14.200000000000001,1008,N/A
2019,1,4,15,30,61,697,9.200000000000001,74.17,0.14,4.4,73.55,13.8,1009,N/A
2019,1,4,16,0,49,572,9.5,79.32000000000001,0.14,4,77.3,13.4,1009,N/A
2019,1,4,16,30,33,366,9.5,84.72,0.14,3.8000000000000003,79.34,13,1009,N/A
2019,1,4,17,0,7,55,9.5,90,0.14,3.7,81.42,12.600000000000001,1010,N/A
2019,1,4,17,30,0,0,9.5,96.46000000000001,0.14,3.7,81.42,12.600000000000001,1010,N/A
2019,1,4,18,0,0,0,9.5,102.5,0.14,3.6,82.57000000000001,12.4,1011,N/A
2019,1,4,18,30,0,0,9.5,108.66,0.14,3.5,83.66,12.200000000000001,1011,N/A
2019,1,4,19,0,0,0,9.600000000000001,114.93,0.14,3.4000000000000004,84.59,12.100000000000001,1011,N/A
2019,1,4,19,30,0,0,9.600000000000001,121.27,0.14,3.3000000000000003,85.71000000000001,11.9,1011,N/A
2019,1,4,20,0,0,0,9.5,127.67,0.14,3.3000000000000003,86.66,11.700000000000001,1012,N/A
2019,1,4,20,30,0,0,9.5,134.11,0.14,3.3000000000000003,87.81,11.5,1012,N/A
2019,1,4,21,0,0,0,9.3,140.57,0.14,3.3000000000000003,87.79,11.3,1012,N/A
2019,1,4,21,30,0,0,9.3,147.02,0.14,3.4000000000000004,88.95,11.100000000000001,1012,N/A
2019,1,4,22,0,0,0,9.1,153.43,0.14,3.5,88.45,10.9,1012,N/A
2019,1,4,22,30,0,0,9.1,159.71,0.14,3.6,89.72,10.700000000000001,1013,N/A
2019,1,4,23,0,0,0,8.700000000000001,165.64000000000001,0.14,3.7,89.36,10.4,1013,N/A
2019,1,4,23,30,0,0,8.700000000000001,170.54,0.14,3.7,91.17,10.100000000000001,1013,N/A
2019,1,5,0,0,0,0,8.4,172.08,0.14,3.7,90.22,9.9,1013,N/A
2019,1,5,0,30,0,0,8.4,168.8,0.14,3.7,92.04,9.600000000000001,1013,N/A
2019,1,5,1,0,0,0,8.1,163.33,0.14,3.7,91.51,9.4,1014,N/A
2019,1,5,1,30,0,0,8.1,157.22,0.14,3.7,92.12,9.3,1014,N/A
2019,1,5,2,0,0,0,7.9,150.87,0.14,3.7,92.07000000000001,9.1,1014,N/A
2019,1,5,2,30,0,0,7.9,144.44,0.14,3.7,92.69,9,1014,N/A
2019,1,5,3,0,0,0,7.800000000000001,137.98,0.14,3.7,92.66,8.9,1014,N/A
2019,1,5,3,30,0,0,7.800000000000001,131.52,0.14,3.6,92.75,8.9,1015,N/A
2019,1,5,4,0,0,0,7.7,125.09,0.14,3.5,92.94,8.8,1015,N/A
2019,1,5,4,30,0,0,7.7,118.71000000000001,0.14,3.4000000000000004,94.2,8.6,1015,N/A
2019,1,5,5,0,0,0,7.6000000000000005,112.4,0.14,3.2,94.23,8.5,1015,N/A
2019,1,5,5,30,0,0,7.6000000000000005,106.17,0.14,3,95.60000000000001,8.3,1016,N/A
2019,1,5,6,0,0,0,7.5,100.04,0.14,2.8000000000000003,95.62,8.200000000000001,1016,N/A
2019,1,5,6,30,0,0,7.6000000000000005,94.06,0.14,2.9000000000000004,93.16,8.6,1017,N/A
2019,1,5,7,0,18,114,7.7,87.93,0.14,3,91.46000000000001,9,1017,N/A
2019,1,5,7,30,44,416,7.7,82.5,0.14,3.1,88.52,9.5,1018,N/A
2019,1,5,8,0,59,606,7.6000000000000005,77.18,0.14,3.2,85.04,10,1018,N/A
2019,1,5,8,30,68,717,7.6000000000000005,72.14,0.14,3.1,81.71000000000001,10.600000000000001,1018,N/A
2019,1,5,9,0,74,795,7.5,67.49,0.14,3,77.72,11.200000000000001,1019,N/A
2019,1,5,9,30,78,846,7.5,63.29,0.14,2.9000000000000004,74.71000000000001,11.8,1019,N/A
2019,1,5,10,0,80,884,7.4,59.67,0.14,2.7,71.96000000000001,12.3,1018,N/A
2019,1,5,10,30,82,909,7.4,56.730000000000004,0.14,2.7,69.19,12.9,1018,N/A
2019,1,5,11,0,83,926,7.5,54.58,0.14,2.6,67.65,13.4,1018,N/A
2019,1,5,11,30,82,937,7.5,53.32,0.14,2.5,65.85,13.8,1017,N/A
2019,1,5,12,0,81,942,7.800000000000001,53.02,0.14,2.5,65.17,14.200000000000001,1017,N/A
2019,1,5,12,30,79,940,7.800000000000001,53.69,0.14,2.5,63.92,14.5,1017,N/A
2019,1,5,13,0,78,932,7.9,55.29,0.14,2.5,63.38,14.8,1017,N/A
2019,1,5,13,30,75,918,7.9,57.76,0.14,2.5,62.97,14.9,1017,N/A
2019,1,5,14,0,72,895,8,60.97,0.14,2.4000000000000004,63.14,15,1017,N/A
2019,1,5,14,30,66,862,8,64.82000000000001,0.14,2.3000000000000003,63.550000000000004,14.9,1017,N/A
2019,1,5,15,0,61,814,8.9,69.21000000000001,0.14,2.2,67.7,14.8,1018,N/A
2019,1,5,15,30,53,743,8.9,74.02,0.14,2.1,70.37,14.200000000000001,1018,N/A
2019,1,5,16,0,43,632,9.5,79.17,0.14,2,76.45,13.600000000000001,1018,N/A
2019,1,5,16,30,30,440,9.5,84.57000000000001,0.14,2.1,78.98,13.100000000000001,1018,N/A
2019,1,5,17,0,8,78,8.6,89.88,0.14,2.2,76.39,12.600000000000001,1019,N/A
2019,1,5,17,30,0,0,8.6,96.31,0.14,2.2,76.39,12.600000000000001,1019,N/A
2019,1,5,18,0,0,0,8.3,102.36,0.14,2.1,75.96000000000001,12.4,1019,N/A
2019,1,5,18,30,0,0,8.3,108.52,0.14,2.1,75.96000000000001,12.4,1019,N/A
2019,1,5,19,0,0,0,8,114.79,0.14,2,74.59,12.4,1019,N/A
2019,1,5,19,30,0,0,8,121.13,0.14,1.9000000000000001,74.59,12.4,1019,N/A
2019,1,5,20,0,0,0,7.800000000000001,127.53,0.14,1.8,73.48,12.4,1019,N/A
2019,1,5,20,30,0,0,7.800000000000001,133.97,0.14,1.8,74.87,12.100000000000001,1018,N/A
2019,1,5,21,0,0,0,7.7,140.43,0.14,1.8,75.62,11.9,1018,N/A
2019,1,5,21,30,0,0,7.7,146.89000000000001,0.14,1.9000000000000001,77.71000000000001,11.5,1019,N/A
2019,1,5,22,0,0,0,8.1,153.29,0.14,2,81.42,11.200000000000001,1019,N/A
2019,1,5,22,30,0,0,8.1,159.56,0.14,2.1,82.5,11,1019,N/A
2019,1,5,23,0,0,0,8.6,165.49,0.14,2.3000000000000003,86.36,10.8,1019,N/A
2019,1,5,23,30,0,0,8.6,170.38,0.14,2.4000000000000004,86.93,10.700000000000001,1019,N/A
2019,1,6,0,0,0,0,9,171.99,0.14,2.5,90.13,10.5,1019,N/A
2019,1,6,0,30,0,0,9,168.79,0.14,2.5,92.04,10.200000000000001,1020,N/A
2019,1,6,1,0,0,0,9,163.36,0.14,2.5,94.22,9.9,1020,N/A
2019,1,6,1,30,0,0,9,157.26,0.14,2.4000000000000004,95.49,9.700000000000001,1020,N/A
2019,1,6,2,0,0,0,8.8,150.92000000000002,0.14,2.2,96.19,9.4,1020,N/A
2019,1,6,2,30,0,0,8.8,144.49,0.14,2.2,97.4,9.200000000000001,1019,N/A
2019,1,6,3,0,0,0,8.5,138.03,0.14,2.1,96.25,9.1,1019,N/A
2019,1,6,3,30,0,0,8.5,131.57,0.14,2,97.55,8.9,1019,N/A
2019,1,6,4,0,0,0,8.3,125.14,0.14,2,96.35000000000001,8.8,1019,N/A
2019,1,6,4,30,0,0,8.3,118.76,0.14,1.9000000000000001,97.10000000000001,8.700000000000001,1020,N/A
2019,1,6,5,0,0,0,8,112.44,0.14,1.9000000000000001,96.21000000000001,8.6,1020,N/A
2019,1,6,5,30,0,0,8,106.21000000000001,0.14,1.9000000000000001,96.86,8.5,1020,N/A
2019,1,6,6,0,0,0,7.800000000000001,100.08,0.14,1.9000000000000001,95.37,8.5,1020,N/A
2019,1,6,6,30,0,0,7.800000000000001,94.08,0.14,1.9000000000000001,91.68,9.1,1021,N/A
2019,1,6,7,0,14,51,8.1,87.95,0.14,1.8,89.89,9.700000000000001,1021,N/A
2019,1,6,7,30,43,343,8.1,82.51,0.14,1.7000000000000002,85.22,10.5,1021,N/A
2019,1,6,8,0,48,669,8.4,77.18,0.14,1.7000000000000002,82.52,11.3,1021,N/A
2019,1,6,8,30,52,797,8.4,72.13,0.14,1.4000000000000001,77.27,12.3,1021,N/A
2019,1,6,9,0,57,861,9,67.46000000000001,0.14,1.2000000000000002,75.79,13.200000000000001,1021,N/A
2019,1,6,9,30,61,903,9,63.25,0.14,1.2000000000000002,70.12,14.4,1021,N/A
2019,1,6,10,0,64,932,8.700000000000001,59.61,0.14,1.1,63.72,15.5,1021,N/A
