Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,911950,-,-,-,30.41,-87.22,0,13,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,5,30,0,0,20.3,0.12,2.2,99.74,20.3,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,6,30,0,0,20.4,0.12,2.5,99.87,20.4,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,7,30,0,0,20.4,0.12,2.6,100,20.4,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,8,30,0,0,20.3,0.12,2.4,100,20.3,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,9,30,0,0,20.3,0.12,2.3,100,20.3,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,10,30,0,0,20.4,0.12,2.3,99.76,20.4,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,11,30,1,0,20.4,0.12,2.4,99.45,20.5,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,12,30,9,0,20.6,0.12,2.6,99.22,20.7,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,13,30,35,0,20.9,0.12,2.8,98.6,21.1,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,14,30,33,0,21.3,0.12,2.9,98.06,21.6,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,15,30,67,0,21.6,0.12,2.9,97.68,22,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,16,30,140,2,21.6,0.12,2.9,96.03,22.3,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,17,30,339,34,21.6,0.12,2.9,94.69,22.5,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,18,30,381,67,21.6,0.12,2.9,94.27,22.6,1012,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,19,30,296,84,21.7,0.12,3,94.55,22.6,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,20,30,282,237,21.8,0.12,3,96.24,22.4,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,21,30,182,63,21.8,0.12,3,97.7,22.2,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,22,30,71,93,21.8,0.12,2.9,99.26,21.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,23,30,7,0,21.6,0.12,2.9,99.33,21.7,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,0,30,0,0,21.2,0.11,3,100,21.2,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,1,30,0,0,20.9,0.11,3.1,100,20.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,2,30,0,0,20.6,0.11,3.1,100,20.6,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,3,30,0,0,20.2,0.11,3.2,100,20.2,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,4,30,0,0,19.7,0.11,3.2,99.87,19.7,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,5,30,0,0,19.1,0.11,3.2,98.79,19.3,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,6,30,0,0,18.7,0.11,3.1,98.11,19,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,7,30,0,0,18.4,0.11,3,97.22,18.9,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,8,30,0,0,18.3,0.11,2.8,97.22,18.8,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,9,30,0,0,18.3,0.11,2.7,97.53,18.7,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,10,30,0,0,18.2,0.11,2.7,97.08,18.7,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,11,30,6,33,18.2,0.11,2.8,95.06,19,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,12,30,57,418,18.7,0.11,3.1,94.23,19.7,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,13,30,110,147,18.9,0.11,3.2,91.15,20.4,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,14,30,92,1,18.7,0.11,3.1,85.68,21.2,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,15,30,223,27,18.5,0.11,3.1,81.63,21.8,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,16,30,203,26,18.4,0.11,3.1,78.76,22.3,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,17,30,118,39,18.4,0.11,2.9,77.18,22.6,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,18,30,320,79,18.4,0.11,2.7,76.15,22.8,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,19,30,132,847,18.4,0.11,2.5,75.99,22.9,1005,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,20,30,186,599,18.6,0.11,2.2,76.98,22.8,1005,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,21,30,121,650,18.8,0.11,2,78.98,22.6,1005,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,22,30,105,416,19.2,0.11,1.7,83.48,22.1,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,23,30,46,339,19.5,0.11,1.6,87.44,21.7,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,0,30,0,0,19.2,0.11,1.6,91.99,20.5,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,1,30,0,0,19,0.11,1.7,92.74,20.2,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,2,30,0,0,18.8,0.11,1.8,93.58,19.9,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,3,30,0,0,18.7,0.11,2,95.25,19.5,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,4,30,0,0,18.6,0.11,2.3,96.44,19.2,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,5,30,0,0,18.6,0.11,2.5,98.03,18.9,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,6,30,0,0,18.6,0.11,2.6,99.79,18.6,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,7,30,0,0,18.3,0.11,2.5,100,18.3,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,8,30,0,0,18,0.11,2.4,100,18,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,9,30,0,0,17.8,0.11,2.3,100,17.8,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,10,30,0,0,17.5,0.11,2.3,100,17.5,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,11,30,9,57,17.6,0.11,2.3,97.67,18,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,12,30,57,526,18,0.11,2.3,92.16,19.3,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,13,30,81,739,18.5,0.11,1.9,86.07,20.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,14,30,95,845,18.8,0.11,1.6,78.73,22.7,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,15,30,104,901,18.3,0.11,1.3,69.85,24.2,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,16,30,110,928,17.7,0.11,1,62.48,25.4,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,17,30,111,942,17.1,0.11,0.6,56.98,26.3,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,18,30,111,940,16.6,0.11,0.4,53.43,26.8,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,19,30,107,920,16.4,0.11,0.5,52.79,26.8,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,20,30,102,882,16.6,0.11,0.9,55.19,26.3,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,21,30,90,816,17.5,0.11,1.2,60.59,25.7,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,22,30,74,686,18.2,0.11,1.4,67.9,24.5,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,23,30,44,409,19.3,0.11,1.4,77.33,23.5,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,0,30,0,0,18.9,0.11,1.8,88.15,20.9,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,1,30,0,0,18.7,0.11,1.9,91.14,20.2,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,2,30,0,0,18.6,0.11,1.8,93.4,19.7,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,3,30,0,0,18.5,0.11,1.6,95.09,19.3,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,4,30,0,0,18.5,0.11,1.5,96.69,19,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,5,30,0,0,18.5,0.11,1.4,98.01,18.8,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,6,30,0,0,18.5,0.11,1.3,99.03,18.7,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,7,30,0,0,18.6,0.11,1.2,100,18.6,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,8,30,0,0,18.6,0.11,1.2,100,18.6,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,9,30,0,0,18.5,0.11,1.3,100,18.5,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,10,30,0,0,18.4,0.11,1.4,100,18.4,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,11,30,10,63,18.9,0.11,1.6,97.71,19.3,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,12,30,56,533,19.8,0.11,2,93.68,20.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,13,30,79,743,20.3,0.11,2.4,89.37,22.1,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,14,30,93,844,19.9,0.11,2.9,82.48,23,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,15,30,101,897,19.6,0.11,3.3,78.25,23.6,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,16,30,109,923,19.6,0.11,3.4,76.66,23.9,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,17,30,110,934,19.7,0.11,3.3,76.78,24,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,18,30,109,934,19.8,0.11,3.1,77.76,23.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,19,30,107,915,19.9,0.11,2.9,79.07,23.7,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,20,30,108,856,19.9,0.11,2.6,80.67,23.4,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,21,30,105,764,19.9,0.11,2.4,83.14,22.9,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,22,30,106,493,19.9,0.11,2.2,86.91,22.2,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,23,30,49,287,20.1,0.11,2.2,90.74,21.7,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,0,30,0,0,20,0.11,2.4,97.86,20.4,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,1,30,0,0,20.1,0.11,2.5,100,20.1,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,2,30,0,0,20,0.11,2.4,100,20,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,3,30,0,0,19.9,0.11,2.3,100,19.9,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,4,30,0,0,19.9,0.11,2.3,100,19.9,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,5,30,0,0,19.8,0.11,2.2,100,19.8,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,6,30,0,0,19.6,0.11,2.1,100,19.6,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,7,30,0,0,19.5,0.11,1.9,100,19.5,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,8,30,0,0,19.5,0.11,1.7,100,19.5,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,9,30,0,0,19.5,0.11,1.4,100,19.5,1012,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,10,30,0,0,19.5,0.11,1.3,100,19.5,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,11,30,6,10,19.5,0.11,1.3,95.83,20.2,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,12,30,76,51,20.3,0.11,1.3,94.14,21.3,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,13,30,173,64,20.6,0.11,1.3,91.24,22.1,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,14,30,270,94,20.4,0.11,1.4,86.95,22.7,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,15,30,346,147,20.2,0.11,1.6,82.72,23.3,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,16,30,430,109,20.1,0.11,1.7,80.31,23.7,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,17,30,469,204,20,0.11,1.8,79.5,23.8,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,18,30,459,139,20,0.11,1.8,79.45,23.8,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,19,30,408,167,20.1,0.11,1.8,80.31,23.7,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,20,30,337,254,20.2,0.11,1.8,82.74,23.3,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,21,30,245,93,20.5,0.11,1.8,87.32,22.7,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,22,30,118,6,20.7,0.11,1.8,92.62,22,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,23,30,32,0,20.8,0.11,1.7,95.28,21.6,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,0,30,0,0,20.5,0.12,1.9,97.92,20.8,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,1,30,0,0,20.3,0.12,2,98.41,20.6,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,2,30,0,0,20.2,0.12,2.1,98.94,20.4,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,3,30,0,0,20.2,0.12,2.2,99.72,20.2,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,4,30,0,0,20.1,0.12,2.3,99.64,20.2,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,5,30,0,0,20.1,0.12,2.3,100,20.1,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,6,30,0,0,20.1,0.12,2.2,100,20.1,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,7,30,0,0,20.1,0.12,2.1,100,20.1,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,8,30,0,0,20.2,0.12,2,100,20.2,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,9,30,0,0,20.5,0.12,2.2,99.79,20.5,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,10,30,0,0,20.6,0.12,2.5,99.89,20.6,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,11,30,5,2,20.7,0.12,2.9,98.52,20.9,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,12,30,67,180,20.9,0.12,3,96.73,21.4,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,13,30,121,2,21.2,0.12,2.8,94.91,22.1,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,14,30,226,56,21.7,0.12,2.7,94.25,22.7,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,15,30,319,45,22,0.12,2.8,91.75,23.4,1014,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,16,30,335,27,22.2,0.12,3.1,89.68,24,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,17,30,424,114,22.4,0.12,3.4,88.52,24.4,1012,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,18,30,364,35,22.5,0.12,3.7,87.92,24.6,1011,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,19,30,261,594,22.4,0.12,4,87.81,24.6,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,20,30,136,777,22.4,0.12,4.1,88.57,24.4,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,21,30,185,440,22.4,0.12,4.1,90.52,24,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,22,30,104,353,22.4,0.12,3.9,93.98,23.4,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,23,30,55,276,22.4,0.12,3.8,95.65,23.1,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,0,30,0,0,22.2,0.11,3.7,99.59,22.3,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,1,30,0,0,22.2,0.11,3.9,99.33,22.3,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,2,30,0,0,22.2,0.11,4.2,99.05,22.4,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,3,30,0,0,22.3,0.11,4.5,98.72,22.5,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,4,30,0,0,22.3,0.11,4.7,99.02,22.5,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,5,30,0,0,22.3,0.11,4.9,98.19,22.6,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,6,30,0,0,22.2,0.11,5.1,97.32,22.6,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,7,30,0,0,22,0.11,5.2,96.7,22.6,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,8,30,0,0,22.1,0.11,5.5,96.37,22.7,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,9,30,0,0,22.3,0.11,5.6,97.17,22.8,1005,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,10,30,0,0,22.6,0.11,5.6,97.99,22.9,1005,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,11,30,5,2,22.7,0.11,5.1,98.26,23,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,12,30,96,100,22.8,0.11,4.4,98.24,23.1,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,13,30,139,18,22.8,0.11,4.1,98.18,23.1,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,14,30,285,192,21.9,0.11,4.2,93.86,22.9,1006,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,15,30,152,800,20,0.11,4.7,84.52,22.7,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,16,30,176,818,17.7,0.11,5.2,75.05,22.3,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,17,30,290,662,15.8,0.11,5.3,68.09,22,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,18,30,162,871,14.9,0.11,5.4,65.49,21.6,1007,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,19,30,129,902,14.5,0.11,5.4,65.4,21.2,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,20,30,120,866,14.1,0.11,5.4,65.99,20.7,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,21,30,98,822,13.7,0.11,5.3,66.61,20.1,1008,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,22,30,76,714,13.3,0.11,5.2,68.97,19.1,1009,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,23,30,47,447,12.8,0.11,5.1,69.35,18.5,1010,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,0,30,0,0,12.1,0.12,5.5,77.07,16.1,1013,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,1,30,0,0,11.3,0.12,5.4,80.51,14.6,1015,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,2,30,0,0,10.5,0.12,5.1,82.85,13.4,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,3,30,0,0,10.1,0.12,4.6,84.56,12.6,1016,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,4,30,0,0,9.8,0.12,4.1,85.84,12.1,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,5,30,0,0,9.7,0.12,3.6,87.26,11.7,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,6,30,0,0,9.6,0.12,3.3,88.66,11.4,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,7,30,0,0,9.5,0.12,3.2,89.37,11.2,1017,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,8,30,0,0,9.4,0.12,3.2,89.55,11.1,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,9,30,0,0,9.4,0.12,3.2,91,10.8,1018,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,10,30,0,0,9.3,0.12,3.2,91.14,10.7,1019,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,11,30,15,108,9.3,0.12,3.4,87.25,11.3,1020,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,12,30,59,604,9.4,0.12,3.5,79.97,12.8,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,13,30,81,802,9.3,0.12,3.4,71.97,14.3,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,14,30,94,895,9.3,0.12,3.2,65.4,15.8,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,15,30,103,944,9.4,0.12,3,59.92,17.3,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,16,30,109,969,9.6,0.12,2.7,55.85,18.6,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,17,30,110,979,9.8,0.12,2.3,52.88,19.7,1021,30.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
