Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013272,-,-,-,29.65,-82.34,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,0,0,0,16.5,0.14,0.6000000000000001,100,16.5,1018,N/A
2019,1,1,0,30,0,0,16.3,0.14,0.6000000000000001,100,16.3,1018,N/A
2019,1,1,1,0,0,0,16.1,0.14,0.6000000000000001,100,16.1,1018,N/A
2019,1,1,1,30,0,0,15.9,0.14,0.6000000000000001,100,15.9,1018,N/A
2019,1,1,2,0,0,0,15.8,0.14,0.6000000000000001,100,15.8,1018,N/A
2019,1,1,2,30,0,0,15.600000000000001,0.14,0.6000000000000001,100,15.600000000000001,1018,N/A
2019,1,1,3,0,0,0,15.4,0.14,0.6000000000000001,100,15.4,1018,N/A
2019,1,1,3,30,0,0,15.200000000000001,0.14,0.6000000000000001,100,15.200000000000001,1018,N/A
2019,1,1,4,0,0,0,15.100000000000001,0.14,0.6000000000000001,100,15.100000000000001,1018,N/A
2019,1,1,4,30,0,0,15,0.14,0.6000000000000001,100,15,1018,N/A
2019,1,1,5,0,0,0,14.9,0.14,0.6000000000000001,100,14.9,1018,N/A
2019,1,1,5,30,0,0,14.8,0.14,0.6000000000000001,100,14.8,1018,N/A
2019,1,1,6,0,0,0,14.8,0.14,0.7000000000000001,100,14.8,1018,N/A
2019,1,1,6,30,0,0,14.9,0.14,0.6000000000000001,100,14.9,1018,N/A
2019,1,1,7,0,0,0,15,0.14,0.6000000000000001,100,15,1018,N/A
2019,1,1,7,30,11,91,16.1,0.14,0.7000000000000001,97.7,16.5,1019,N/A
2019,1,1,8,0,34,403,17.6,0.14,0.8,97.51,18,1019,N/A
2019,1,1,8,30,48,593,17.6,0.14,0.7000000000000001,91.05,19.1,1019,N/A
2019,1,1,9,0,58,706,18.7,0.14,0.7000000000000001,91.48,20.1,1019,N/A
2019,1,1,9,30,65,776,18.7,0.14,0.8,83.45,21.6,1019,N/A
2019,1,1,10,0,72,822,19.200000000000003,0.14,0.9,78.77,23.1,1019,N/A
2019,1,1,10,30,75,856,19.200000000000003,0.14,1,75.07000000000001,23.900000000000002,1019,N/A
2019,1,1,11,0,84,859,19,0.14,1.1,70.65,24.700000000000003,1019,N/A
2019,1,1,11,30,156,602,19,0.14,1.1,68.92,25.1,1018,N/A
2019,1,1,12,0,195,462,19,0.14,1.1,67.54,25.400000000000002,1018,N/A
2019,1,1,12,30,249,281,19,0.14,1.1,67.14,25.5,1018,N/A
2019,1,1,13,0,205,460,19,0.14,1,66.5,25.700000000000003,1017,N/A
2019,1,1,13,30,153,616,19,0.14,1,66.89,25.6,1017,N/A
2019,1,1,14,0,148,607,19.1,0.14,1,67.23,25.6,1017,N/A
2019,1,1,14,30,125,658,19.1,0.14,0.9,68.44,25.3,1017,N/A
2019,1,1,15,0,85,776,19.5,0.14,0.8,71.46000000000001,25,1017,N/A
2019,1,1,15,30,79,724,19.5,0.14,0.7000000000000001,73.62,24.5,1017,N/A
2019,1,1,16,0,86,483,20.400000000000002,0.14,0.6000000000000001,80.33,24,1017,N/A
2019,1,1,16,30,57,561,20.400000000000002,0.14,0.7000000000000001,86.95,22.700000000000003,1018,N/A
2019,1,1,17,0,41,394,19.700000000000003,0.14,0.7000000000000001,89.23,21.5,1018,N/A
2019,1,1,17,30,16,115,19.6,0.14,0.7000000000000001,92.56,20.900000000000002,1018,N/A
2019,1,1,18,0,0,0,18.3,0.14,0.8,88.79,20.200000000000003,1018,N/A
2019,1,1,18,30,0,0,18.3,0.14,0.8,88.79,20.200000000000003,1018,N/A
2019,1,1,19,0,0,0,17.7,0.14,0.8,89.46000000000001,19.5,1019,N/A
2019,1,1,19,30,0,0,17.7,0.14,0.8,91.14,19.200000000000003,1019,N/A
2019,1,1,20,0,0,0,17.400000000000002,0.14,0.8,90.93,18.900000000000002,1019,N/A
2019,1,1,20,30,0,0,17.400000000000002,0.14,0.8,92.07000000000001,18.7,1019,N/A
2019,1,1,21,0,0,0,17.1,0.14,0.8,91.72,18.5,1019,N/A
2019,1,1,21,30,0,0,17.1,0.14,0.7000000000000001,92.87,18.3,1019,N/A
2019,1,1,22,0,0,0,16.900000000000002,0.14,0.7000000000000001,92.41,18.2,1019,N/A
2019,1,1,22,30,0,0,16.900000000000002,0.14,0.6000000000000001,93.57000000000001,18,1019,N/A
2019,1,1,23,0,0,0,16.8,0.14,0.6000000000000001,93.25,17.900000000000002,1018,N/A
2019,1,1,23,30,0,0,16.8,0.14,0.5,93.84,17.8,1018,N/A
2019,1,2,0,0,0,0,16.7,0.14,0.5,94.45,17.6,1018,N/A
2019,1,2,0,30,0,0,16.7,0.14,0.4,95.05,17.5,1018,N/A
2019,1,2,1,0,0,0,16.7,0.14,0.4,95.45,17.400000000000002,1019,N/A
2019,1,2,1,30,0,0,16.7,0.14,0.4,96.05,17.3,1019,N/A
2019,1,2,2,0,0,0,16.6,0.14,0.30000000000000004,96.01,17.2,1018,N/A
2019,1,2,2,30,0,0,16.6,0.14,0.30000000000000004,96.62,17.1,1018,N/A
2019,1,2,3,0,0,0,16.5,0.14,0.30000000000000004,96.72,17,1018,N/A
2019,1,2,3,30,0,0,16.5,0.14,0.4,97.33,16.900000000000002,1018,N/A
2019,1,2,4,0,0,0,16.400000000000002,0.14,0.6000000000000001,97.32000000000001,16.8,1018,N/A
2019,1,2,4,30,0,0,16.400000000000002,0.14,0.7000000000000001,99.81,16.400000000000002,1018,N/A
2019,1,2,5,0,0,0,16,0.14,0.8,100,16,1018,N/A
2019,1,2,5,30,0,0,15.600000000000001,0.14,0.9,100,15.600000000000001,1018,N/A
2019,1,2,6,0,0,0,15.200000000000001,0.14,0.9,100,15.200000000000001,1018,N/A
2019,1,2,6,30,0,0,15.100000000000001,0.14,0.8,100,15.100000000000001,1018,N/A
2019,1,2,7,0,0,0,15.100000000000001,0.14,0.8,100,15.100000000000001,1019,N/A
2019,1,2,7,30,3,6,16,0.14,0.8,96.7,16.5,1019,N/A
2019,1,2,8,0,23,65,17.5,0.14,0.7000000000000001,97.67,17.900000000000002,1020,N/A
2019,1,2,8,30,48,91,17.5,0.14,0.7000000000000001,91.76,18.900000000000002,1020,N/A
2019,1,2,9,0,95,8,18.5,0.14,0.6000000000000001,91.67,19.900000000000002,1021,N/A
2019,1,2,9,30,139,23,18.5,0.14,0.5,84.12,21.3,1021,N/A
2019,1,2,10,0,177,48,19.200000000000003,0.14,0.5,80.56,22.700000000000003,1021,N/A
2019,1,2,10,30,201,44,19.200000000000003,0.14,0.5,75.33,23.8,1020,N/A
2019,1,2,11,0,203,328,19,0.14,0.5,69.96000000000001,24.900000000000002,1020,N/A
2019,1,2,11,30,138,692,19,0.14,0.6000000000000001,68.25,25.3,1019,N/A
2019,1,2,12,0,171,612,18.900000000000002,0.14,0.7000000000000001,65.93,25.700000000000003,1019,N/A
2019,1,2,12,30,270,177,18.8,0.14,0.7000000000000001,65.48,25.8,1018,N/A
2019,1,2,13,0,236,146,19,0.14,0.8,65.72,25.900000000000002,1017,N/A
2019,1,2,13,30,253,294,19,0.14,0.8,66.11,25.8,1017,N/A
2019,1,2,14,0,229,125,19.200000000000003,0.14,0.8,66.81,25.8,1016,N/A
2019,1,2,14,30,201,92,19.200000000000003,0.14,0.7000000000000001,67.61,25.6,1016,N/A
2019,1,2,15,0,186,106,20,0.14,0.6000000000000001,72.26,25.400000000000002,1016,N/A
2019,1,2,15,30,118,21,20,0.14,0.5,73.99,25,1016,N/A
2019,1,2,16,0,72,0,20.6,0.14,0.5,78.57000000000001,24.6,1017,N/A
2019,1,2,16,30,42,0,20.6,0.14,0.5,82.41,23.8,1017,N/A
2019,1,2,17,0,19,0,19.400000000000002,0.14,0.5,80.06,23,1017,N/A
2019,1,2,17,30,6,0,19.400000000000002,0.14,0.6000000000000001,83.01,22.400000000000002,1017,N/A
2019,1,2,18,0,0,0,18.3,0.14,0.6000000000000001,80.42,21.8,1017,N/A
2019,1,2,18,30,0,0,18.3,0.14,0.6000000000000001,80.42,21.8,1017,N/A
2019,1,2,19,0,0,0,18.1,0.14,0.7000000000000001,86.65,20.400000000000002,1017,N/A
2019,1,2,19,30,0,0,18.1,0.14,0.7000000000000001,89.83,19.8,1016,N/A
2019,1,2,20,0,0,0,17.900000000000002,0.14,0.7000000000000001,92.54,19.1,1016,N/A
2019,1,2,20,30,0,0,17.900000000000002,0.14,0.7000000000000001,94.87,18.7,1016,N/A
2019,1,2,21,0,0,0,17.8,0.14,0.7000000000000001,96.88,18.3,1016,N/A
2019,1,2,21,30,0,0,17.8,0.14,0.7000000000000001,98.72,18,1016,N/A
2019,1,2,22,0,0,0,17.6,0.14,0.8,100,17.6,1015,N/A
2019,1,2,22,30,0,0,17.5,0.14,0.8,100,17.5,1015,N/A
2019,1,2,23,0,0,0,17.3,0.14,0.8,100,17.3,1015,N/A
2019,1,2,23,30,0,0,17.1,0.14,0.8,100,17.1,1015,N/A
2019,1,3,0,0,0,0,16.900000000000002,0.14,0.8,100,16.900000000000002,1015,N/A
2019,1,3,0,30,0,0,16.7,0.14,0.8,100,16.7,1015,N/A
2019,1,3,1,0,0,0,16.400000000000002,0.14,0.8,100,16.400000000000002,1015,N/A
2019,1,3,1,30,0,0,16.3,0.14,0.8,100,16.3,1015,N/A
2019,1,3,2,0,0,0,16.2,0.14,0.8,100,16.2,1015,N/A
2019,1,3,2,30,0,0,16.1,0.14,0.8,100,16.1,1015,N/A
