Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1035869,-,-,-,29.45,-81.26,0,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,30,0,0,19.900000000000002,0.13,1.1,97.3,20.3,1020,N/A
2019,1,1,1,30,0,0,19.8,0.13,1.1,98.94,20,1020,N/A
2019,1,1,2,30,0,0,19.5,0.13,1.1,100,19.5,1020,N/A
2019,1,1,3,30,0,0,19.1,0.13,1.1,100,19.1,1020,N/A
2019,1,1,4,30,0,0,18.7,0.13,1.1,100,18.7,1020,N/A
2019,1,1,5,30,0,0,18.400000000000002,0.13,1.1,100,18.400000000000002,1020,N/A
2019,1,1,6,30,0,0,17.900000000000002,0.13,1.1,100,17.900000000000002,1020,N/A
2019,1,1,7,30,0,0,17.400000000000002,0.13,1.1,100,17.400000000000002,1020,N/A
2019,1,1,8,30,0,0,17,0.13,1.2000000000000002,100,17,1020,N/A
2019,1,1,9,30,0,0,16.7,0.13,1.2000000000000002,100,16.7,1020,N/A
2019,1,1,10,30,0,0,16.5,0.13,1.2000000000000002,100,16.5,1020,N/A
2019,1,1,11,30,0,0,16.5,0.13,1.2000000000000002,100,16.5,1020,N/A
2019,1,1,12,30,15,122,16.900000000000002,0.13,1.1,95.65,17.6,1021,N/A
2019,1,1,13,30,53,594,18.1,0.13,0.8,91.51,19.5,1021,N/A
2019,1,1,14,30,70,769,18.900000000000002,0.13,0.7000000000000001,84,21.700000000000003,1021,N/A
2019,1,1,15,30,81,850,19.3,0.13,0.8,76.27,23.700000000000003,1021,N/A
2019,1,1,16,30,89,879,19.200000000000003,0.13,1,71.54,24.700000000000003,1020,N/A
2019,1,1,17,30,224,418,19,0.13,1,69.39,25,1019,N/A
2019,1,1,18,30,107,816,19,0.13,0.9,69.21000000000001,25,1019,N/A
2019,1,1,19,30,118,685,19.200000000000003,0.13,0.8,70.26,25,1019,N/A
2019,1,1,20,30,114,408,19.900000000000002,0.13,0.7000000000000001,73.81,24.900000000000002,1019,N/A
2019,1,1,21,30,57,497,20.1,0.13,0.6000000000000001,78.91,24,1019,N/A
2019,1,1,22,30,13,89,18.900000000000002,0.13,0.7000000000000001,78.41,22.900000000000002,1020,N/A
2019,1,1,23,30,0,0,18.1,0.13,0.8,76.4,22.5,1020,N/A
2019,1,2,0,30,0,0,18.1,0.13,1,86.02,20.5,1020,N/A
2019,1,2,1,30,0,0,18.2,0.13,0.9,93.39,19.3,1021,N/A
2019,1,2,2,30,0,0,18.3,0.13,0.9,97.81,18.7,1020,N/A
2019,1,2,3,30,0,0,18.3,0.13,0.8,100,18.3,1020,N/A
2019,1,2,4,30,0,0,18,0.13,0.8,100,18,1020,N/A
2019,1,2,5,30,0,0,18,0.13,0.9,100,18,1020,N/A
2019,1,2,6,30,0,0,18.1,0.13,0.9,100,18.1,1020,N/A
2019,1,2,7,30,0,0,18.2,0.13,0.9,100,18.2,1020,N/A
2019,1,2,8,30,0,0,18.3,0.13,0.9,100,18.3,1020,N/A
2019,1,2,9,30,0,0,18.400000000000002,0.13,0.7000000000000001,98.54,18.6,1020,N/A
2019,1,2,10,30,0,0,18.5,0.13,0.6000000000000001,98.66,18.7,1020,N/A
2019,1,2,11,30,0,0,18.400000000000002,0.13,0.7000000000000001,99.67,18.5,1020,N/A
2019,1,2,12,30,14,98,18.400000000000002,0.13,0.6000000000000001,94.39,19.3,1021,N/A
2019,1,2,13,30,66,402,20,0.13,0.4,90.89,21.6,1022,N/A
2019,1,2,14,30,81,716,20.900000000000002,0.13,0.4,80.99,24.400000000000002,1022,N/A
2019,1,2,15,30,97,794,19.900000000000002,0.13,0.4,68.9,26.1,1022,N/A
2019,1,2,16,30,113,797,18.900000000000002,0.13,0.4,63.64,26.3,1021,N/A
2019,1,2,17,30,239,366,18.400000000000002,0.13,0.4,62.120000000000005,26.200000000000003,1020,N/A
2019,1,2,18,30,247,109,18.400000000000002,0.13,0.7000000000000001,63.480000000000004,25.900000000000002,1019,N/A
2019,1,2,19,30,191,176,18.8,0.13,0.9,68.45,25,1018,N/A
2019,1,2,20,30,127,350,19.700000000000003,0.13,0.9,77.27,23.900000000000002,1018,N/A
2019,1,2,21,30,68,234,20.400000000000002,0.13,0.8,88.54,22.400000000000002,1019,N/A
2019,1,2,22,30,12,50,20.400000000000002,0.13,0.8,96.47,21,1019,N/A
2019,1,2,23,30,0,0,20,0.13,0.9,96.32000000000001,20.6,1019,N/A
2019,1,3,0,30,0,0,19.8,0.13,1.1,99.05,20,1019,N/A
