Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1032781,-,-,-,28.29,-81.42,0,21,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2019,1,1,0,30,0,0,18.5,0.12,1.6,82.03,21.700000000000003,1019,N/A
2019,1,1,1,30,0,0,18.7,0.12,1.5,86.44,21,1019,N/A
2019,1,1,2,30,0,0,18.8,0.12,1.4000000000000001,90.36,20.400000000000002,1019,N/A
2019,1,1,3,30,0,0,18.8,0.12,1.4000000000000001,94.26,19.8,1019,N/A
2019,1,1,4,30,0,0,18.900000000000002,0.12,1.4000000000000001,98.95,19.1,1019,N/A
2019,1,1,5,30,0,0,18.5,0.12,1.4000000000000001,100,18.5,1019,N/A
2019,1,1,6,30,0,0,18,0.12,1.3,100,18,1019,N/A
2019,1,1,7,30,0,0,17.6,0.12,1.2000000000000002,100,17.6,1019,N/A
2019,1,1,8,30,0,0,17.400000000000002,0.12,1.1,100,17.400000000000002,1019,N/A
2019,1,1,9,30,0,0,17.3,0.12,1,100,17.3,1019,N/A
2019,1,1,10,30,0,0,17.2,0.12,1,100,17.2,1019,N/A
2019,1,1,11,30,0,0,17.400000000000002,0.12,1,100,17.400000000000002,1020,N/A
2019,1,1,12,30,17,146,18.5,0.12,1.2000000000000002,96.22,19.1,1020,N/A
2019,1,1,13,30,52,620,19.8,0.12,1.7000000000000002,88.37,21.8,1020,N/A
2019,1,1,14,30,68,783,20.400000000000002,0.12,2,79.35000000000001,24.200000000000003,1020,N/A
2019,1,1,15,30,81,852,20,0.12,2.1,69.42,26,1020,N/A
2019,1,1,16,30,121,760,19.6,0.12,2,64.21000000000001,26.900000000000002,1019,N/A
2019,1,1,17,30,106,844,19.5,0.12,1.9000000000000001,61.54,27.5,1018,N/A
2019,1,1,18,30,156,635,19.3,0.12,1.6,60.01,27.8,1018,N/A
2019,1,1,19,30,91,802,19.200000000000003,0.12,1.3,59.370000000000005,27.8,1018,N/A
2019,1,1,20,30,76,740,19,0.12,0.9,60.28,27.400000000000002,1018,N/A
2019,1,1,21,30,58,553,19.1,0.12,0.5,64.76,26.3,1018,N/A
2019,1,1,22,30,15,106,19.1,0.12,0.6000000000000001,71.89,24.5,1019,N/A
2019,1,1,23,30,0,0,18.5,0.12,0.8,73.16,23.6,1019,N/A
2019,1,2,0,30,0,0,18.6,0.12,1,83.63,21.5,1019,N/A
2019,1,2,1,30,0,0,18.900000000000002,0.12,1.1,89.81,20.6,1020,N/A
2019,1,2,2,30,0,0,19.200000000000003,0.12,1.3,96.48,19.8,1019,N/A
2019,1,2,3,30,0,0,19.200000000000003,0.12,1.3,100,19.200000000000003,1019,N/A
2019,1,2,4,30,0,0,18.7,0.12,1.3,100,18.7,1019,N/A
2019,1,2,5,30,0,0,18.2,0.12,1.2000000000000002,100,18.2,1019,N/A
2019,1,2,6,30,0,0,17.900000000000002,0.12,1.1,100,17.900000000000002,1019,N/A
2019,1,2,7,30,0,0,17.7,0.12,1,100,17.7,1019,N/A
2019,1,2,8,30,0,0,17.7,0.12,1,100,17.7,1019,N/A
2019,1,2,9,30,0,0,17.900000000000002,0.12,0.9,100,17.900000000000002,1019,N/A
2019,1,2,10,30,0,0,17.900000000000002,0.12,0.9,100,17.900000000000002,1019,N/A
2019,1,2,11,30,0,0,17.900000000000002,0.12,0.9,100,17.900000000000002,1020,N/A
2019,1,2,12,30,16,124,18.7,0.12,1.2000000000000002,96.41,19.3,1020,N/A
2019,1,2,13,30,46,202,19.8,0.12,1.5,87.32000000000001,22,1021,N/A
2019,1,2,14,30,133,5,19.700000000000003,0.12,1.6,74.55,24.5,1021,N/A
2019,1,2,15,30,218,113,18.7,0.12,1.6,63.56,26.200000000000003,1021,N/A
2019,1,2,16,30,93,873,18.3,0.12,1.2000000000000002,58.660000000000004,27.1,1020,N/A
2019,1,2,17,30,96,882,18.1,0.12,0.8,56.480000000000004,27.5,1019,N/A
2019,1,2,18,30,92,872,17.900000000000002,0.12,1,55.13,27.700000000000003,1018,N/A
2019,1,2,19,30,85,839,17.8,0.12,1.6,55.19,27.6,1017,N/A
2019,1,2,20,30,77,738,17.900000000000002,0.12,1.9000000000000001,58.02,26.8,1017,N/A
2019,1,2,21,30,63,492,18.2,0.12,1.5,66.81,24.8,1017,N/A
2019,1,2,22,30,14,90,18.2,0.12,1.4000000000000001,76.79,22.5,1017,N/A
2019,1,2,23,30,0,0,17.7,0.12,1.6,78.07000000000001,21.700000000000003,1018,N/A
2019,1,3,0,30,0,0,18.2,0.12,2.4000000000000004,86.01,20.6,1018,N/A
2019,1,3,1,30,0,0,18.6,0.12,2.6,90.81,20.1,1017,N/A
2019,1,3,2,30,0,0,18.900000000000002,0.12,2.5,95.49,19.6,1017,N/A
2019,1,3,3,30,0,0,19.1,0.12,2.1,99.95,19.1,1016,N/A
2019,1,3,4,30,0,0,18.8,0.12,1.9000000000000001,100,18.8,1016,N/A
2019,1,3,5,30,0,0,18.5,0.12,1.7000000000000002,100,18.5,1016,N/A
2019,1,3,6,30,0,0,18.1,0.12,1.5,100,18.1,1016,N/A
2019,1,3,7,30,0,0,17.8,0.12,1.3,100,17.8,1016,N/A
2019,1,3,8,30,0,0,17.6,0.12,1.3,100,17.6,1016,N/A
2019,1,3,9,30,0,0,17.5,0.12,1.3,100,17.5,1016,N/A
2019,1,3,10,30,0,0,17.400000000000002,0.12,1.2000000000000002,100,17.400000000000002,1017,N/A
2019,1,3,11,30,0,0,17.6,0.12,1,100,17.6,1017,N/A
2019,1,3,12,30,10,18,18.900000000000002,0.12,1.3,96.84,19.400000000000002,1018,N/A
2019,1,3,13,30,66,420,20.1,0.12,2,87.89,22.200000000000003,1018,N/A
2019,1,3,14,30,93,646,21.1,0.12,2.7,80.99,24.6,1018,N/A
2019,1,3,15,30,174,437,21.3,0.12,3.1,74.21000000000001,26.3,1017,N/A
2019,1,3,16,30,245,82,20.8,0.12,3.1,67.84,27.3,1016,N/A
2019,1,3,17,30,293,218,20.400000000000002,0.12,3,63.6,27.900000000000002,1015,N/A
2019,1,3,18,30,276,205,20,0.12,2.6,61.2,28.200000000000003,1014,N/A
2019,1,3,19,30,158,544,19.8,0.12,2.2,60.77,28.1,1014,N/A
2019,1,3,20,30,142,348,19.5,0.12,1.7000000000000002,61.89,27.5,1014,N/A
2019,1,3,21,30,83,213,19.8,0.12,1.1,69.56,25.8,1014,N/A
2019,1,3,22,30,13,60,20,0.12,0.8,77.91,24.1,1015,N/A
2019,1,3,23,30,0,0,19,0.12,0.8,75.28,23.6,1015,N/A
2019,1,4,0,30,0,0,18.8,0.12,0.6000000000000001,76.85000000000001,23.1,1015,N/A
2019,1,4,1,30,0,0,18.7,0.12,0.5,78.72,22.6,1015,N/A
2019,1,4,2,30,0,0,18.6,0.12,0.4,80.53,22.1,1015,N/A
2019,1,4,3,30,0,0,18.5,0.12,0.5,83.22,21.5,1014,N/A
2019,1,4,4,30,0,0,18.5,0.12,0.7000000000000001,87.9,20.6,1014,N/A
2019,1,4,5,30,0,0,18.5,0.12,0.9,92.93,19.700000000000003,1014,N/A
2019,1,4,6,30,0,0,18.5,0.12,1,97.79,18.900000000000002,1014,N/A
2019,1,4,7,30,0,0,18.3,0.12,1.1,100,18.3,1014,N/A
2019,1,4,8,30,0,0,18,0.12,1.2000000000000002,100,18,1013,N/A
2019,1,4,9,30,0,0,17.8,0.12,1.4000000000000001,100,17.8,1013,N/A
2019,1,4,10,30,0,0,17.7,0.12,1.6,100,17.7,1013,N/A
2019,1,4,11,30,0,0,17.900000000000002,0.12,1.8,100,17.900000000000002,1014,N/A
2019,1,4,12,30,16,134,18.900000000000002,0.12,2.5,97.02,19.400000000000002,1014,N/A
2019,1,4,13,30,66,372,20,0.12,3.6,88.76,21.900000000000002,1015,N/A
2019,1,4,14,30,91,603,20.900000000000002,0.12,4.4,81.3,24.3,1015,N/A
2019,1,4,15,30,82,831,20.6,0.12,4.9,71.31,26.200000000000003,1014,N/A
2019,1,4,16,30,119,778,20,0.12,5.1000000000000005,63.190000000000005,27.6,1013,N/A
2019,1,4,17,30,184,616,19.700000000000003,0.12,5.300000000000001,59.69,28.3,1011,N/A
2019,1,4,18,30,273,201,19.6,0.12,5.6000000000000005,58.800000000000004,28.400000000000002,1010,N/A
2019,1,4,19,30,211,162,19.5,0.12,5.9,59.47,28.1,1010,N/A
2019,1,4,20,30,155,150,19.400000000000002,0.12,5.800000000000001,63.33,27,1010,N/A
2019,1,4,21,30,40,26,19.5,0.12,5.1000000000000005,70.41,25.3,1011,N/A
2019,1,4,22,30,7,6,19.700000000000003,0.12,4.4,79.4,23.5,1012,N/A
2019,1,4,23,30,0,0,20.1,0.12,4,84.63,22.8,1012,N/A
2019,1,5,0,30,0,0,20.3,0.12,3.2,94.04,21.3,1012,N/A
2019,1,5,1,30,0,0,20.3,0.12,3,98.26,20.6,1012,N/A
2019,1,5,2,30,0,0,19.900000000000002,0.12,3.1,100,19.900000000000002,1012,N/A
2019,1,5,3,30,0,0,19,0.12,3.1,100,19,1012,N/A
2019,1,5,4,30,0,0,17.7,0.12,3.1,100,17.7,1012,N/A
2019,1,5,5,30,0,0,16.2,0.12,3,97.65,16.6,1012,N/A
2019,1,5,6,30,0,0,15.100000000000001,0.12,2.9000000000000004,95.45,15.8,1012,N/A
2019,1,5,7,30,0,0,14.200000000000001,0.12,2.8000000000000003,93.3,15.3,1012,N/A
2019,1,5,8,30,0,0,13.8,0.12,2.6,91.31,15.200000000000001,1012,N/A
2019,1,5,9,30,0,0,13.700000000000001,0.12,2.4000000000000004,91.22,15.100000000000001,1012,N/A
2019,1,5,10,30,0,0,13.8,0.12,2.3000000000000003,91.8,15.100000000000001,1013,N/A
2019,1,5,11,30,0,0,13.9,0.12,2.6,91.2,15.3,1014,N/A
2019,1,5,12,30,13,34,14,0.12,3.2,87.43,16.1,1015,N/A
