zipcode,date_time,DNI,Temperature,solar_prod_by_panel_wh,panels,solar_prod_kwh,solar_prod_mwh,real_pred_demand_mwh
32433,2019-12-20,199.5,7.504166666666666,87.96019194541253,0.0,0.0,0.0,959.58967978125
32433,2019-12-21,0.2916666666666667,9.829166666666666,0.6055021229336557,0.0,0.0,0.0,948.57503625
32433,2019-12-22,0.75,12.349999999999996,-4.087110883557765,0.0,-0.0,-0.0,913.4332128125
32433,2019-12-23,27.83333333333333,10.720833333333333,0.2609838506810682,0.0,0.0,0.0,956.4835740625
32433,2019-12-24,182.41666666666663,13.004166666666668,80.54395205519475,0.0,0.0,0.0,914.87319928125
32433,2019-12-25,277.3333333333333,14.6,143.35793252971445,0.0,0.0,0.0,928.81268575
32433,2019-12-26,176.58333333333337,14.033333333333333,37.477304449975804,0.0,0.0,0.0,900.93505490625
32433,2019-12-27,155.04166666666666,17.154166666666665,65.07451187223376,0.0,0.0,0.0,933.54388671875
32433,2019-12-28,18.125,18.195833333333333,20.21783385429395,0.0,0.0,0.0,943.639095875
32433,2019-12-29,6.833333333333332,19.170833333333327,16.290329138841308,0.0,0.0,0.0,955.17316975
32433,2019-12-30,282.4166666666667,16.437499999999996,105.04451054100865,0.0,0.0,0.0,921.11605853125
32433,2019-12-31,341.9166666666667,9.254166666666665,156.34818006036778,0.0,0.0,0.0,937.026219375
32536,2019-01-01,44.75,20.558333333333334,35.40895987550436,320800.0,272620.66387348314,272.6206638734831,1218.131399105
32536,2019-01-02,0.125,19.295833333333327,0.8225167851418984,320800.0,6332.721232164503,6.332721232164503,1179.36152957
32536,2019-01-03,11.208333333333336,18.82083333333333,37.220130580749085,320800.0,286565.2293673033,286.5652293673033,1164.8908368625
32536,2019-01-04,220.5,16.675,63.436195138038926,320800.0,488407.95360678923,488.40795360678925,1079.5054376175
32536,2019-01-05,315.0,10.216666666666663,122.05504618754814,320800.0,939726.2116071708,939.7262116071707,1171.9042845125
32536,2019-01-06,332.6666666666667,11.2,156.84411712324572,320800.0,1207574.2265552934,1207.5742265552935,1173.72157749375
32536,2019-01-07,328.9583333333333,12.9125,154.73947635251238,320800.0,1191370.1763332635,1191.3701763332635,1128.729010025
32536,2019-01-08,158.29166666666666,14.325000000000005,66.16619184066928,320800.0,509426.7442196809,509.4267442196809,1121.0846280125
32536,2019-01-09,312.5833333333333,11.645833333333336,153.3575107846974,320800.0,1180730.1470335424,1180.7301470335424,1178.03117207
32536,2019-01-10,335.5,6.308333333333333,156.29986892873973,320800.0,1203383.9508561527,1203.3839508561528,1205.1948549575
32536,2019-01-11,324.7916666666667,6.233333333333333,144.125911935844,320800.0,1109654.2211764501,1109.6542211764502,1217.9035137925
