Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,date_time
2015,7,15,133.06712962962965,89.84292328042329,23.823743386243383,0.12384126984126985,3.2863095238095252,80.95688822751323,27.976521164021165,1009.9933862433863,2015-07-15
2015,7,16,138.2175925925926,81.32242063492065,24.421626984126988,0.12384126984126985,3.1839285714285714,87.34831018518518,27.334325396825395,1010.0,2015-07-16
2015,7,17,122.317791005291,22.666666666666668,24.97718253968254,0.12384126984126985,3.2949404761904746,93.11487433862435,26.80291005291005,1010.0,2015-07-17
2015,7,18,128.11904761904762,123.45634920634922,24.837301587301585,0.12384126984126985,2.8410714285714302,90.90486772486771,26.966269841269845,1010.0,2015-07-18
2015,7,19,118.57771164021165,219.72519841269843,24.037037037037038,0.12384126984126985,2.4413690476190486,86.8951984126984,27.13888888888889,1010.0,2015-07-19
2015,7,20,119.53670634920634,192.25958994708992,24.01785714285714,0.12315873015873006,2.4925595238095246,85.75358134920636,27.32208994708994,1010.0,2015-07-20
2015,7,21,122.31415343915346,179.08432539682542,24.49272486772487,0.12315873015873006,2.7761904761904765,84.67769179894181,27.97619047619047,1009.9636243386244,2015-07-21
2015,7,22,123.67096560846561,161.81051587301585,24.609126984126988,0.12315873015873006,2.79017857142857,85.27102843915343,28.11441798941799,1009.9867724867723,2015-07-22
2015,7,23,133.34755291005294,131.00496031746033,25.345568783068785,0.12315873015873006,2.752976190476191,87.95554894179894,28.082010582010582,1010.0,2015-07-23
2015,7,24,76.94477513227513,8.4890873015873,25.500661375661377,0.12315873015873006,3.1839285714285697,94.01384589947088,27.241402116402114,1010.0,2015-07-24
2015,7,25,103.84391534391534,47.85119047619048,25.45502645502646,0.12315873015873006,3.258035714285713,97.54737764550266,26.416997354497354,1008.2572751322751,2015-07-25
2015,7,26,123.68287037037037,124.6590608465608,25.155092592592585,0.12315873015873006,1.5321428571428566,95.24215608465609,26.437500000000004,1005.3902116402115,2015-07-26
2015,7,27,119.89583333333333,59.357142857142854,24.735449735449738,0.12315873015873006,2.9616071428571438,93.45787367724868,26.4702380952381,1009.375,2015-07-27
2015,7,28,129.00132275132276,48.26686507936508,25.32804232804233,0.12234920634920639,3.8190476190476197,95.67869047619048,26.634920634920633,1009.9272486772484,2015-07-28
2015,7,29,121.20238095238095,104.2579365079365,25.640873015873016,0.12234920634920639,2.316666666666665,92.30875330687833,27.61441798941799,1009.9603174603175,2015-07-29
2015,7,30,128.55753968253967,109.60284391534394,25.27910052910053,0.12234920634920639,2.4681547619047626,94.0358101851852,26.835978835978835,1010.0,2015-07-30
2015,7,31,123.54431216931216,81.01256613756615,24.83267195767196,0.12234920634920639,3.1604166666666678,91.58867394179896,26.898809523809522,1010.0,2015-07-31
2015,8,1,92.70072751322749,38.330026455026456,24.73941798941799,0.12234920634920639,3.5032738095238103,95.13683531746032,26.2172619047619,1009.9801587301586,2015-08-01
2015,8,2,121.35648148148148,27.357804232804227,23.871693121693124,0.12234920634920639,4.2800595238095225,91.2679828042328,26.04332010582011,1009.8578042328041,2015-08-02
2015,8,3,108.05092592592592,29.93287037037037,23.374999999999996,0.12234920634920639,5.018452380952383,93.01511574074074,25.2119708994709,1009.4246031746032,2015-08-03
2015,8,4,117.05026455026456,215.8806216931217,24.058862433862434,0.12234920634920639,2.43154761904762,88.62183862433862,26.638227513227516,1010.0,2015-08-04
2015,8,5,92.77976190476193,262.1858465608465,23.452050264550266,0.1217380952380952,0.905357142857143,81.69651455026454,27.658730158730165,1010.0,2015-08-05
2015,8,6,69.55588624338624,334.72652116402116,24.22420634920635,0.1217380952380952,1.5375000000000012,85.48038690476191,27.469246031746028,1010.0,2015-08-06
2015,8,7,116.86342592592592,156.56977513227514,24.581679894179896,0.1217380952380952,2.861904761904762,90.4443683862434,27.033068783068774,1009.9537037037038,2015-08-07
2015,8,8,102.7936507936508,69.38723544973546,25.788690476190478,0.1217380952380952,3.179761904761905,96.79796957671958,26.846891534391535,1009.1666666666665,2015-08-08
2015,8,9,72.27910052910052,305.63492063492055,24.59027777777777,0.1217380952380952,1.1345238095238093,87.0012202380952,27.68948412698413,1009.5701058201058,2015-08-09
2015,8,10,79.10284391534393,311.98809523809524,24.484788359788357,0.1217380952380952,1.6744047619047617,86.8951421957672,27.567791005291003,1009.7652116402115,2015-08-10
2015,8,11,109.25595238095235,210.50694444444446,24.97685185185186,0.1217380952380952,1.6535714285714278,87.97040013227513,27.74041005291005,1009.9867724867726,2015-08-11
2015,8,12,101.57671957671958,258.39351851851853,25.071759259259256,0.1217380952380952,2.3386904761904774,88.45603174603174,27.805224867724863,1010.0,2015-08-12
2015,8,13,108.73115079365078,121.0373677248677,25.065476190476193,0.12095238095238085,1.847619047619047,88.2951025132275,27.822751322751326,1010.0,2015-08-13
2015,8,14,122.29232804232804,167.2311507936508,23.931878306878303,0.12095238095238085,1.4529761904761902,91.4713525132275,26.04199735449735,1010.0,2015-08-14
2015,8,15,89.97751322751323,154.79199735449734,23.157076719576718,0.12095238095238085,1.067857142857143,86.9571560846561,26.23313492063492,1010.0,2015-08-15
2015,8,16,72.49140211640211,249.00562169312173,24.053571428571427,0.12095238095238085,1.786904761904763,90.57577711640211,26.37433862433863,1010.0,2015-08-16
2015,8,17,72.02612433862434,294.5234788359789,24.818783068783066,0.12095238095238085,1.6651785714285714,91.52700066137562,26.86243386243386,1010.0,2015-08-17
2015,8,18,74.56646825396825,272.34656084656086,24.891203703703706,0.12095238095238085,1.5666666666666673,90.34796626984125,27.158068783068785,1010.0,2015-08-18
2015,8,19,78.30324074074075,253.18882275132276,25.35416666666666,0.12095238095238085,1.3625000000000005,91.51433201058201,27.413690476190478,1010.0,2015-08-19
2015,8,20,94.50694444444446,209.89781746031747,25.584986772486772,0.12095238095238085,1.5169642857142864,92.80317460317461,27.387896825396822,1010.0,2015-08-20
2015,8,21,83.4728835978836,230.06117724867724,25.462632275132275,0.12015079365079369,1.0389880952380959,89.79111772486772,27.846891534391542,1010.0,2015-08-21
2015,8,22,72.8396164021164,249.48313492063494,25.484126984126988,0.12015079365079369,1.125297619047619,88.09320105820107,28.28306878306878,1009.9867724867726,2015-08-22
2015,8,23,72.67493386243386,293.67890211640207,25.41170634920635,0.12015079365079369,1.4595238095238094,87.83002645502644,28.262896825396822,1009.9272486772485,2015-08-23
2015,8,24,92.70006613756613,244.260582010582,25.26256613756614,0.12015079365079369,1.3235119047619042,88.90141534391535,27.946759259259252,1009.589947089947,2015-08-24
2015,8,25,74.35846560846562,315.3753306878308,24.490740740740744,0.12015079365079369,1.0062500000000003,82.52815806878307,28.44940476190475,1009.1898148148149,2015-08-25
2015,8,26,108.56712962962962,223.10019841269843,24.62070105820106,0.12015079365079369,1.46220238095238,82.91815145502646,28.49570105820106,1009.5337301587302,2015-08-26
2015,8,27,104.06051587301589,80.85119047619048,24.344576719576718,0.12015079365079369,0.7934523809523815,87.54685846560847,27.33763227513227,1009.7222222222222,2015-08-27
2015,8,28,109.77248677248674,76.72751322751323,24.52777777777777,0.12015079365079369,1.6020833333333344,92.35667328042327,26.38822751322751,1010.0,2015-08-28
2015,8,29,121.52612433862434,118.30853174603173,24.505291005291003,0.11911111111111113,2.000892857142857,94.7527414021164,25.812830687830687,1010.0,2015-08-29
2015,8,30,138.198082010582,110.38624338624338,24.958664021164022,0.11911111111111113,2.2366071428571437,95.25549272486774,26.267526455026456,1010.0,2015-08-30
2015,8,31,131.00661375661375,83.56283068783068,25.435185185185187,0.11911111111111113,2.795238095238096,95.54199735449737,26.566137566137566,1009.9669312169312,2015-08-31
2015,9,1,127.12500000000004,159.49570105820106,25.21329365079365,0.11911111111111113,2.2142857142857153,93.40986441798941,26.884259259259256,1010.0,2015-09-01
2015,9,2,68.66898148148148,306.54133597883595,24.60813492063492,0.11911111111111113,1.3860119047619046,88.03809193121693,27.523809523809522,1010.0,2015-09-02
2015,9,3,73.32440476190477,280.0608465608466,24.382275132275137,0.11911111111111113,1.8925595238095239,87.13531746031747,27.34490740740741,1009.9371693121694,2015-09-03
2015,9,4,121.23148148148148,118.00099206349203,24.397486772486772,0.11911111111111113,1.553571428571428,88.31749669312167,27.181878306878307,1009.9041005291006,2015-09-04
2015,9,5,116.44775132275134,133.52678571428572,24.133597883597886,0.11911111111111113,1.2211309523809517,88.34697751322751,26.74999999999999,1009.9867724867727,2015-09-05
2015,9,6,86.5003306878307,169.911044973545,23.74768518518518,0.11822222222222221,1.5747023809523817,90.4225,26.083664021164022,1009.9801587301587,2015-09-06
2015,9,7,113.19708994708994,42.89351851851851,24.171957671957674,0.11822222222222221,2.172916666666666,95.9613392857143,25.337962962962962,1009.8710317460317,2015-09-07
2015,9,8,93.5876322751323,178.03571428571425,24.724537037037038,0.11822222222222221,2.3964285714285714,93.68001322751324,26.339616402116405,1009.9007936507936,2015-09-08
2015,9,9,106.24900793650794,195.82738095238096,24.29993386243386,0.11822222222222221,0.9523809523809527,86.27934854497353,27.637896825396822,1010.0,2015-09-09
2015,9,10,121.71031746031743,159.5350529100529,24.57043650793651,0.11822222222222221,1.437202380952381,87.33182208994708,27.439814814814813,1009.973544973545,2015-09-10
2015,9,11,66.39616402116401,287.5740740740741,24.324404761904763,0.11822222222222221,1.8130952380952376,86.34789021164018,27.41005291005291,1009.9338624338625,2015-09-11
2015,9,12,115.00066137566138,59.405753968253975,24.782076719576718,0.11822222222222221,2.0726190476190482,92.9695304232804,26.499007936507933,1009.3386243386244,2015-09-12
2015,9,13,98.37929894179895,108.62896825396825,23.09821428571429,0.11822222222222221,2.098214285714286,91.21232473544973,25.218915343915338,1009.7056878306879,2015-09-13
2015,9,14,110.71494708994707,207.48544973544975,21.003968253968257,0.11700793650793657,2.4306547619047607,85.36017195767197,24.30125661375661,1010.0,2015-09-14
2015,9,15,112.01058201058203,116.23743386243383,24.336640211640216,0.11700793650793657,3.4011904761904748,96.01968253968255,25.498015873015877,1011.2698412698414,2015-09-15
2015,9,16,111.81316137566138,17.707010582010586,24.146825396825392,0.11700793650793657,3.588095238095239,96.84061177248675,24.977182539682534,1012.308201058201,2015-09-16
2015,9,17,106.96395502645504,24.023478835978835,23.67989417989418,0.11700793650793657,3.4809523809523797,97.83757275132274,24.4619708994709,1009.4378306878306,2015-09-17
2015,9,18,86.80357142857143,195.3045634920635,22.83234126984127,0.11700793650793657,1.7434523809523805,91.36660052910054,24.875992063492067,1002.0734126984127,2015-09-18
2015,9,19,61.10449735449735,268.04861111111114,23.91435185185185,0.11700793650793657,1.8889880952380953,92.51205357142857,25.754298941798947,1001.494708994709,2015-09-19
2015,9,20,47.1739417989418,334.31613756613757,23.86474867724868,0.11700793650793657,2.0520833333333335,88.94521494708994,26.47420634920635,1008.068783068783,2015-09-20
2015,9,21,77.09325396825396,264.4183201058201,22.938492063492063,0.11700793650793657,1.4648809523809512,84.85514550264551,26.415013227513228,1009.2890211640212,2015-09-21
2015,9,22,78.69246031746032,263.2936507936508,22.377976190476193,0.11526190476190477,2.357142857142857,86.749041005291,25.415013227513228,1009.5932539682539,2015-09-22
2015,9,23,103.3075396825397,182.5601851851852,23.400462962962962,0.11526190476190477,2.823511904761904,94.97976851851854,24.703703703703706,1009.7685185185184,2015-09-23
2015,9,24,76.94345238095237,228.23280423280426,22.875330687830694,0.11526190476190477,1.7318452380952378,91.06588624338623,24.998677248677254,1009.4113756613759,2015-09-24
2015,9,25,97.09689153439153,147.17261904761904,23.427910052910054,0.11526190476190477,1.8877976190476191,92.10847883597883,25.35185185185185,1009.2691798941795,2015-09-25
