demand_mwh
1720.0526315789473
1944.3333333333333
2192.708333333333
2092.0
1901.9583333333333
1902.75
1847.25
2427.208333333333
2538.375
2143.875
1939.3333333333333
1917.5833333333333
1922.875
1867.375
1758.875
1866.875
1970.9166666666667
1986.125
1961.875
1975.75
1941.8333333333333
2017.25
1894.0
1851.375
1892.125
1942.125
1852.4166666666667
1906.1666666666667
2081.1666666666665
2060.583333333333
2196.9166666666665
2006.0
1924.5416666666667
1886.2083333333333
1801.5416666666667
1770.9166666666667
1894.2083333333333
1978.6666666666667
2037.4583333333333
2144.875
1851.75
1820.875
1795.3333333333333
1954.1666666666667
1987.1666666666667
2025.1666666666667
1842.2083333333333
1904.75
1769.5416666666667
1806.0833333333333
1947.125
1945.2916666666667
1890.9583333333333
1877.625
2054.6666666666665
1962.2916666666667
1785.1666666666667
2011.75
2231.583333333333
2277.5416666666665
2244.2916666666665
1934.5833333333333
1746.375
1711.375
1841.6666666666667
1936.5416666666667
2068.333333333333
2138.333333333333
2091.25
2003.4583333333333
1919.1666666666667
1868.5
1826.0833333333333
1849.625
2126.125
2033.0833333333333
1765.8333333333333
1709.625
1838.5833333333333
1917.0416666666667
1967.1666666666667
2049.583333333333
1955.9166666666667
1893.0
1963.5416666666667
2168.833333333333
2237.458333333333
2271.708333333333
2276.583333333333
2260.083333333333
2208.7916666666665
2210.875
2591.6666666666665
2555.208333333333
2580.958333333333
2345.9166666666665
1841.5416666666667
1744.875
1767.4166666666667
2007.0416666666667
2122.6666666666665
2203.7916666666665
2246.25
2188.583333333333
2130.2916666666665
2103.5416666666665
2226.333333333333
2331.2916666666665
2404.708333333333
2370.125
2332.9166666666665
2176.833333333333
2278.875
2290.583333333333
2114.5
2181.4166666666665
2523.6666666666665
2725.9166666666665
2705.458333333333
2569.25
2683.458333333333
2628.458333333333
2603.083333333333
2519.0416666666665
2183.833333333333
1852.5416666666667
1881.5
2229.4166666666665
2363.458333333333
2529.083333333333
2599.875
2545.1666666666665
2324.7916666666665
2239.2916666666665
2600.0
2798.875
2911.0
2886.7916666666665
2948.208333333333
2731.7916666666665
2638.375
2783.208333333333
2721.375
2664.5
2373.0416666666665
2352.5
2266.4166666666665
2385.5416666666665
2639.7916666666665
2800.208333333333
2871.208333333333
2859.0
2535.458333333333
2352.083333333333
2232.583333333333
2234.875
2292.375
2262.625
2453.208333333333
2566.5416666666665
2481.958333333333
2260.458333333333
2457.5
2496.583333333333
2412.375
2421.625
2384.833333333333
2518.125
2543.25
2391.2916666666665
2545.1666666666665
2794.5416666666665
2885.25
2865.5416666666665
2919.083333333333
2841.208333333333
2736.208333333333
2847.208333333333
2820.75
2840.0
2840.208333333333
2537.208333333333
2561.833333333333
2690.5416666666665
2596.9166666666665
2854.375
2948.625
3019.5
2871.4166666666665
2716.1666666666665
2836.208333333333
2673.6666666666665
2660.083333333333
2638.5416666666665
2786.875
2629.458333333333
2812.708333333333
2804.708333333333
2574.5416666666665
2774.583333333333
2787.625
2659.833333333333
2340.625
2211.083333333333
2601.833333333333
2928.833333333333
3031.833333333333
3107.6666666666665
3067.708333333333
2809.083333333333
2477.0
2332.458333333333
2640.5
2570.2916666666665
2580.7916666666665
2790.875
2874.625
2793.7916666666665
3001.0416666666665
3017.25
3011.458333333333
2971.4166666666665
2962.5416666666665
2777.4166666666665
2750.458333333333
2958.0
3120.583333333333
3009.2916666666665
2916.7916666666665
2743.0416666666665
2759.7916666666665
2839.0
2871.0
2993.375
3022.2916666666665
2840.4166666666665
2744.958333333333
2598.75
2506.75
2489.333333333333
2526.208333333333
2749.9166666666665
3067.7916666666665
2972.958333333333
2430.5416666666665
2392.6666666666665
2648.083333333333
2784.625
2643.6666666666665
2839.875
2851.0416666666665
2539.4166666666665
1984.8333333333333
1169.75
1730.375
2240.0
2624.4166666666665
2760.5
2813.333333333333
2798.375
2763.9166666666665
2724.458333333333
2772.25
2773.333333333333
2770.625
2625.4166666666665
2524.125
2762.583333333333
2888.208333333333
2908.083333333333
2882.625
2803.75
2503.083333333333
2481.333333333333
2547.25
2449.833333333333
2450.583333333333
2376.458333333333
2593.75
2807.333333333333
2727.9166666666665
2855.375
2889.75
2842.083333333333
2652.7916666666665
2644.083333333333
2513.1666666666665
2447.7916666666665
2635.458333333333
2445.708333333333
2259.75
2364.708333333333
2481.0416666666665
2348.25
2420.208333333333
2527.708333333333
2286.5416666666665
1892.875
1785.75
1899.3333333333333
1877.5833333333333
1786.5
1818.5416666666667
1920.2083333333333
1913.625
2043.9583333333333
2090.4166666666665
2016.2083333333333
1988.625
2201.958333333333
2236.7916666666665
2188.375
2200.625
2018.875
1900.875
1942.125
2139.125
2099.5416666666665
1930.0416666666667
1905.7083333333333
1890.0833333333333
1826.9583333333333
1803.0833333333333
1813.1666666666667
1842.8333333333333
1974.3333333333333
1934.375
1679.6666666666667
1713.0
1736.2083333333333
1844.2083333333333
1993.625
2142.5
2078.875
2013.625
1959.9583333333333
1890.7916666666667
1971.1666666666667
2088.125
2101.9166666666665
2022.0
2079.9166666666665
1878.9583333333333
2064.625
2414.333333333333
2254.2916666666665
2103.2916666666665
2203.625
1915.4166666666667
1823.7083333333333
1814.4583333333333
1972.5
2069.625
2068.6666666666665
2134.875
1952.9583333333333
1906.5833333333333
1919.1666666666667
1779.7083333333333
1752.0
1878.875
1843.0416666666667
1802.375
1839.5833333333333
1891.625
1799.6666666666667
2684.7916666666665
2715.5
3067.375
3004.083333333333
2774.2916666666665
2516.375
2070.5416666666665
1877.2083333333333
1898.4583333333333
1937.4583333333333
1914.6666666666667
1834.4166666666667
2434.1666666666665
2348.25
2177.208333333333
2103.9166666666665
3042.7916666666665
2874.583333333333
2262.6666666666665
1809.25
1875.3333333333333
1931.0416666666667
1871.3333333333333
2028.125
1990.25
1792.25
1772.5
1865.0833333333333
1914.375
2204.875
1996.125
1874.25
1767.625
1739.8333333333333
1834.9583333333333
1918.25
1969.0416666666667
2007.1666666666667
1992.75
2018.75
2026.2916666666667
2186.208333333333
2195.625
2148.6666666666665
2125.083333333333
2132.75
2019.0416666666667
1912.4166666666667
2121.2916666666665
2300.2916666666665
2397.708333333333
2285.4166666666665
2259.1666666666665
2173.208333333333
2210.208333333333
2317.458333333333
2274.0
2191.7916666666665
2226.0
2151.75
1749.75
1676.2916666666667
1802.125
1836.8333333333333
1850.625
1791.7083333333333
1942.7083333333333
1801.5
1772.1666666666667
1813.25
1846.0
1972.0
1983.6666666666667
2024.2916666666667
1774.6666666666667
1796.75
2056.833333333333
2148.4166666666665
1863.2916666666667
1887.5416666666667
1977.5416666666667
1847.4583333333333
1789.6666666666667
1988.625
2046.5416666666667
2014.4166666666667
2113.6666666666665
2175.875
1968.2916666666667
2003.0416666666667
2189.0416666666665
2274.75
2309.7916666666665
2158.6666666666665
2134.375
2135.708333333333
2036.625
2338.875
2229.208333333333
1958.5833333333333
1961.9583333333333
2188.6666666666665
2215.25
2210.5
1805.625
1841.5
1990.8333333333333
2087.1666666666665
2157.958333333333
2187.625
2273.333333333333
2361.1666666666665
2371.0
2123.25
2112.75
2266.833333333333
2083.625
2117.0416666666665
2306.1666666666665
2302.208333333333
2250.5416666666665
2276.0
2417.1666666666665
2319.6666666666665
2205.083333333333
2379.5416666666665
2396.583333333333
2434.625
2489.5
2556.625
2314.0
2074.958333333333
2063.0416666666665
2313.458333333333
2383.375
2433.333333333333
2370.625
2337.875
1977.3333333333333
2160.125
2280.625
2447.333333333333
2680.1666666666665
2524.25
2132.125
2056.375
2414.1666666666665
2539.875
2347.625
2484.208333333333
2546.083333333333
2634.2916666666665
2635.5416666666665
2852.5
2960.0416666666665
2608.083333333333
2553.1666666666665
2525.958333333333
2445.5416666666665
2615.708333333333
2837.708333333333
2751.708333333333
2754.7916666666665
2712.0416666666665
2791.458333333333
2648.208333333333
2730.625
2951.4166666666665
2953.833333333333
2909.0
2943.458333333333
2937.625
2972.25
2847.0416666666665
2693.9166666666665
2869.083333333333
2897.583333333333
2726.833333333333
2511.0416666666665
2354.208333333333
2452.25
2845.5
2770.875
2422.2916666666665
2480.208333333333
2472.708333333333
2559.2916666666665
2722.4166666666665
2872.125
2903.5416666666665
2938.1666666666665
2791.2916666666665
2823.083333333333
2734.875
2683.1666666666665
2946.0416666666665
2957.875
2774.958333333333
2697.083333333333
2607.75
2642.333333333333
2927.5416666666665
2704.0
2707.458333333333
2795.7916666666665
2746.833333333333
2858.75
2848.6666666666665
2617.833333333333
2572.0416666666665
2550.25
2674.333333333333
2840.375
2772.125
2858.25
2880.125
2856.1666666666665
2907.0
2893.4166666666665
2982.625
2834.7916666666665
2555.75
2564.1666666666665
2724.5416666666665
2758.708333333333
2761.125
2833.7916666666665
2944.958333333333
2950.333333333333
2876.9166666666665
2806.083333333333
2890.9166666666665
2876.708333333333
2961.875
2930.833333333333
2627.0
2591.958333333333
2735.25
2757.583333333333
2510.375
2329.125
2579.75
2591.375
2591.333333333333
2397.875
2653.25
2829.333333333333
2750.458333333333
2629.9166666666665
2549.9166666666665
2489.583333333333
2711.708333333333
