lat,long,Year,Month,Day,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,date_time
30.17,-84.38,2019,5,26,67.16666666666667,369.4166666666667,21.84583333333333,0.14999999999999994,1.6333333333333335,66.66541666666667,29.312499999999996,1017.9166666666666,2019-05-26
30.17,-84.38,2019,5,27,83.20833333333333,287.7083333333333,21.004166666666663,0.14999999999999994,1.5958333333333332,65.66875,28.925000000000008,1015.9166666666666,2019-05-27
30.17,-84.38,2019,5,28,85.16666666666667,321.125,21.745833333333337,0.14999999999999994,1.4041666666666668,66.70541666666666,29.324999999999992,1013.0,2019-05-28
30.17,-84.38,2019,5,29,67.25,378.125,21.633333333333336,0.14999999999999994,1.633333333333333,66.52208333333336,28.941666666666666,1012.2916666666666,2019-05-29
30.17,-84.38,2019,5,30,69.75,369.8333333333333,22.083333333333332,0.14999999999999994,2.204166666666667,73.57541666666668,27.76666666666667,1012.5,2019-05-30
30.17,-84.38,2019,5,31,109.375,236.0,23.733333333333334,0.14999999999999994,1.9125000000000005,77.57791666666667,28.316666666666666,1012.4583333333334,2019-05-31
30.17,-84.38,2019,6,1,102.54166666666667,159.79166666666666,23.57083333333333,0.14999999999999994,1.6874999999999998,76.91999999999999,28.65416666666667,1010.9583333333334,2019-06-01
30.17,-84.38,2019,6,2,102.375,248.70833333333334,22.858333333333334,0.12999999999999992,1.5000000000000002,74.63958333333333,28.616666666666664,1010.3333333333334,2019-06-02
30.17,-84.38,2019,6,3,116.54166666666667,265.0,21.945833333333326,0.1400000000000001,1.5583333333333336,69.51041666666667,29.1125,1011.7916666666666,2019-06-03
30.17,-84.38,2019,6,4,122.33333333333333,203.54166666666666,22.58749999999999,0.14999999999999994,1.6041666666666667,69.35000000000001,29.470833333333346,1013.875,2019-06-04
30.17,-84.38,2019,6,5,134.375,168.0,23.183333333333334,0.1400000000000001,1.5208333333333333,73.92041666666665,28.78750000000001,1014.125,2019-06-05
30.17,-84.38,2019,6,6,78.58333333333333,4.0,23.008333333333336,0.1400000000000001,1.5166666666666668,79.02333333333335,27.191666666666674,1011.7916666666666,2019-06-06
30.17,-84.38,2019,6,7,119.08333333333333,40.541666666666664,24.875,0.1400000000000001,2.4041666666666672,86.71666666666665,27.383333333333336,1009.0,2019-06-07
30.17,-84.38,2019,6,8,86.375,12.791666666666666,25.77499999999999,0.1400000000000001,2.6666666666666665,91.76958333333334,27.275000000000002,1008.125,2019-06-08
30.17,-84.38,2019,6,9,140.08333333333334,84.5,25.8,0.12999999999999992,2.5541666666666667,93.01083333333334,27.0625,1009.875,2019-06-09
30.17,-84.38,2019,6,10,128.625,156.75,25.150000000000002,0.12999999999999992,1.8375000000000006,90.12333333333333,27.033333333333342,1011.5416666666666,2019-06-10
30.17,-84.38,2019,6,11,120.41666666666667,153.95833333333334,23.645833333333332,0.12999999999999992,1.4041666666666668,80.85,27.64583333333334,1012.125,2019-06-11
30.17,-84.38,2019,6,12,115.5,112.08333333333333,24.837499999999995,0.12999999999999992,2.1416666666666666,91.02416666666669,26.47916666666666,1011.5,2019-06-12
30.17,-84.38,2019,6,13,154.29166666666666,99.45833333333333,22.650000000000002,0.12999999999999992,1.758333333333333,82.50333333333334,26.14166666666667,1013.5,2019-06-13
30.17,-84.38,2019,6,14,91.45833333333333,322.5,18.891666666666673,0.12999999999999992,1.4749999999999999,65.64166666666667,26.345833333333335,1016.8333333333334,2019-06-14
30.17,-84.38,2019,6,15,65.04166666666667,366.7916666666667,21.100000000000005,0.12999999999999992,1.895833333333334,72.43666666666668,26.76666666666667,1017.0416666666666,2019-06-15
30.17,-84.38,2019,6,16,92.54166666666667,321.9583333333333,22.466666666666665,0.12999999999999992,1.1333333333333335,73.45999999999998,28.116666666666664,1014.9166666666666,2019-06-16
30.17,-84.38,2019,6,17,112.41666666666667,173.625,23.887500000000003,0.1400000000000001,1.6083333333333334,84.34916666666666,26.90416666666667,1014.6666666666666,2019-06-17
30.17,-84.38,2019,6,18,83.83333333333333,193.33333333333334,24.145833333333332,0.14999999999999994,1.55,83.68124999999999,27.37083333333334,1014.0416666666666,2019-06-18
30.17,-84.38,2019,6,19,109.45833333333333,105.625,25.120833333333334,0.1400000000000001,2.5375,87.90083333333331,27.404166666666672,1012.0833333333334,2019-06-19
30.17,-84.38,2019,6,20,139.79166666666666,125.58333333333333,25.64166666666667,0.1400000000000001,2.7458333333333322,86.1675,28.320833333333326,1011.8333333333334,2019-06-20
30.17,-84.38,2019,6,21,110.875,237.79166666666666,25.9875,0.1400000000000001,2.2291666666666674,85.7525,28.77083333333334,1014.6666666666666,2019-06-21
30.17,-84.38,2019,6,22,112.91666666666667,131.08333333333334,25.412499999999994,0.1400000000000001,1.8333333333333337,86.59125,27.949999999999992,1017.1666666666666,2019-06-22
30.17,-84.38,2019,6,23,93.04166666666667,292.625,23.6125,0.12000000000000006,1.5125000000000002,76.61916666666666,28.8,1016.4166666666666,2019-06-23
30.17,-84.38,2019,6,24,119.29166666666667,257.5416666666667,23.700000000000003,0.12000000000000006,1.8166666666666664,76.32208333333334,28.63333333333334,1014.75,2019-06-24
30.17,-84.38,2019,6,25,124.875,156.33333333333334,24.545833333333338,0.1400000000000001,1.75,79.78791666666667,28.779166666666672,1015.2083333333334,2019-06-25
30.17,-84.38,2019,6,26,128.625,237.83333333333334,22.916666666666668,0.1400000000000001,1.5375000000000008,71.81125000000002,29.13333333333333,1017.2083333333334,2019-06-26
30.17,-84.38,2019,6,27,106.83333333333333,226.79166666666666,21.462500000000002,0.1400000000000001,1.2916666666666667,68.40083333333335,28.125000000000004,1017.5833333333334,2019-06-27
30.17,-84.38,2019,6,28,114.79166666666667,137.75,22.266666666666662,0.1400000000000001,1.429166666666667,72.64458333333333,27.933333333333334,1017.1666666666666,2019-06-28
30.17,-84.38,2019,6,29,66.25,207.04166666666666,22.995833333333334,0.1400000000000001,1.1375,78.24791666666665,27.1875,1017.25,2019-06-29
30.17,-84.38,2019,6,30,135.54166666666666,237.29166666666666,22.870833333333334,0.1400000000000001,1.2083333333333335,74.99624999999999,28.129166666666674,1015.9166666666666,2019-06-30
30.17,-84.38,2019,7,1,92.54166666666667,278.5,23.750000000000004,0.1400000000000001,1.8041666666666665,76.35250000000002,28.84166666666667,1015.3333333333334,2019-07-01
30.17,-84.38,2019,7,2,81.45833333333333,231.5,24.333333333333332,0.1400000000000001,1.6708333333333334,75.44541666666667,29.604166666666668,1013.9583333333334,2019-07-02
30.17,-84.38,2019,7,3,99.5,192.70833333333334,24.866666666666664,0.14999999999999994,1.366666666666667,76.94458333333336,29.787500000000005,1012.625,2019-07-03
30.17,-84.38,2019,7,4,77.29166666666667,313.6666666666667,24.224999999999998,0.14999999999999994,1.1375000000000002,75.19500000000001,29.53333333333333,1013.375,2019-07-04
30.17,-84.38,2019,7,5,145.625,94.125,24.333333333333332,0.14999999999999994,1.2166666666666668,76.02374999999999,29.312500000000004,1015.6666666666666,2019-07-05
30.17,-84.38,2019,7,6,90.25,21.541666666666668,25.754166666666663,0.1400000000000001,1.629166666666667,89.77291666666667,27.608333333333334,1015.9166666666666,2019-07-06
30.17,-84.38,2019,7,7,87.33333333333333,136.33333333333334,25.837500000000006,0.1400000000000001,1.9124999999999996,89.65208333333332,27.80416666666667,1013.25,2019-07-07
30.17,-84.38,2019,7,8,116.875,174.875,24.974999999999998,0.1400000000000001,1.5916666666666668,82.44291666666668,28.683333333333334,1010.4583333333334,2019-07-08
30.17,-84.38,2019,7,9,116.75,97.5,26.09166666666668,0.14999999999999994,1.1791666666666667,87.32541666666667,28.599999999999998,1010.5,2019-07-09
30.17,-84.38,2019,7,10,135.5,48.708333333333336,25.70416666666667,0.14999999999999994,2.0,90.64583333333337,27.475000000000005,1011.2916666666666,2019-07-10
30.17,-84.38,2019,7,11,108.125,169.58333333333334,25.47916666666667,0.14999999999999994,2.441666666666667,87.31166666666667,27.837500000000002,1012.0,2019-07-11
30.17,-84.38,2019,7,12,80.08333333333333,92.79166666666667,25.47916666666667,0.14999999999999994,2.2958333333333334,89.36458333333336,27.43749999999999,1012.1666666666666,2019-07-12
30.17,-84.38,2019,7,13,154.375,131.91666666666666,26.04166666666666,0.1400000000000001,1.9166666666666663,91.72250000000003,27.57083333333333,1015.5833333333334,2019-07-13
30.17,-84.38,2019,7,14,119.5,228.45833333333334,25.14583333333334,0.1400000000000001,1.2625,82.535,28.649999999999995,1018.0,2019-07-14
30.17,-84.38,2019,7,15,111.41666666666667,265.6666666666667,23.95,0.14999999999999994,0.7458333333333336,71.4216666666667,29.825000000000003,1017.4166666666666,2019-07-15
30.17,-84.38,2019,7,16,117.33333333333333,209.70833333333334,24.170833333333334,0.1400000000000001,0.8958333333333334,72.615,29.95833333333334,1017.6666666666666,2019-07-16
30.17,-84.38,2019,7,17,112.5,131.125,24.316666666666666,0.1400000000000001,0.8666666666666667,73.665,29.85000000000001,1017.3333333333334,2019-07-17
30.17,-84.38,2019,7,18,140.58333333333334,148.58333333333334,24.337500000000006,0.1400000000000001,1.3708333333333333,76.45791666666666,29.308333333333334,1016.4166666666666,2019-07-18
30.17,-84.38,2019,7,19,114.125,22.25,24.183333333333326,0.1400000000000001,1.1541666666666666,77.19166666666668,28.787499999999998,1016.3333333333334,2019-07-19
30.17,-84.38,2019,7,20,98.875,287.625,23.76666666666667,0.1400000000000001,1.2125,79.40291666666667,27.84166666666667,1016.2083333333334,2019-07-20
30.17,-84.38,2019,7,21,86.91666666666667,287.25,22.995833333333337,0.1400000000000001,1.2958333333333336,75.43124999999999,27.90833333333333,1015.7916666666666,2019-07-21
30.17,-84.38,2019,7,22,122.70833333333333,206.25,23.566666666666666,0.14999999999999994,1.5125,79.66499999999999,27.575,1014.5,2019-07-22
30.17,-84.38,2019,7,23,114.66666666666667,154.25,23.825000000000003,0.14999999999999994,1.7999999999999998,81.3375,27.474999999999998,1011.8333333333334,2019-07-23
30.17,-84.38,2019,7,24,135.25,57.0,24.450000000000003,0.1400000000000001,1.9875,91.57208333333334,26.01666666666667,1011.0,2019-07-24
30.17,-84.38,2019,7,25,84.125,307.875,21.004166666666666,0.1400000000000001,1.9125000000000005,77.48541666666665,25.61666666666667,1014.625,2019-07-25
30.17,-84.38,2019,7,26,109.70833333333333,186.79166666666666,22.2375,0.1400000000000001,1.945833333333333,80.07499999999999,26.162499999999998,1018.0416666666666,2019-07-26
30.17,-84.38,2019,7,27,139.66666666666666,179.41666666666666,22.74166666666667,0.1400000000000001,1.620833333333333,80.89291666666666,26.654166666666665,1019.5416666666666,2019-07-27
30.17,-84.38,2019,7,28,85.16666666666667,286.6666666666667,23.108333333333338,0.1400000000000001,1.7499999999999993,81.02958333333332,26.89166666666667,1018.7916666666666,2019-07-28
30.17,-84.38,2019,7,29,70.70833333333333,348.2916666666667,21.34166666666667,0.1400000000000001,1.6000000000000003,73.89041666666665,26.995833333333334,1016.2083333333334,2019-07-29
30.17,-84.38,2019,7,30,84.20833333333333,283.0833333333333,19.879166666666666,0.12999999999999992,0.9916666666666666,60.859999999999985,28.445833333333336,1015.0,2019-07-30
30.17,-84.38,2019,7,31,116.29166666666667,249.41666666666666,22.462500000000002,0.12999999999999992,1.1416666666666668,73.05625,27.879166666666663,1015.3333333333334,2019-07-31
30.17,-84.38,2019,8,1,93.33333333333333,148.83333333333334,23.695833333333336,0.12999999999999992,1.1541666666666668,79.78916666666667,27.6875,1015.4583333333334,2019-08-01
30.17,-84.38,2019,8,2,109.16666666666667,106.20833333333333,23.370833333333326,0.12999999999999992,1.45,81.42833333333331,26.974999999999994,1013.5,2019-08-02
30.17,-84.38,2019,8,3,71.25,241.33333333333334,23.55,0.12999999999999992,1.2208333333333334,80.17958333333334,27.608333333333334,1012.2083333333334,2019-08-03
30.17,-84.38,2019,8,4,74.83333333333333,327.0416666666667,23.937499999999996,0.12999999999999992,1.2125000000000001,78.99500000000002,28.3125,1012.8333333333334,2019-08-04
30.17,-84.38,2019,8,5,103.375,128.125,25.133333333333326,0.12999999999999992,1.5458333333333334,88.58375000000001,27.233333333333334,1013.4166666666666,2019-08-05
30.17,-84.38,2019,8,6,121.25,160.16666666666666,24.620833333333334,0.12999999999999992,1.9333333333333333,82.93083333333333,27.995833333333334,1012.7916666666666,2019-08-06
30.17,-84.38,2019,8,7,97.375,155.33333333333334,25.433333333333326,0.12999999999999992,1.8583333333333334,83.59000000000002,28.879166666666666,1012.0416666666666,2019-08-07
30.17,-84.38,2019,8,8,131.70833333333334,136.29166666666666,26.116666666666664,0.12999999999999992,1.8750000000000002,85.01541666666667,29.166666666666675,1012.3333333333334,2019-08-08
30.17,-84.38,2019,8,9,136.91666666666666,147.29166666666666,26.04166666666667,0.1400000000000001,1.6458333333333333,83.08874999999999,29.55416666666667,1012.125,2019-08-09
30.17,-84.38,2019,8,10,84.875,181.625,26.308333333333334,0.14999999999999994,1.4833333333333336,85.67875,29.129166666666663,1012.0,2019-08-10
30.17,-84.38,2019,8,11,68.75,312.7083333333333,26.05,0.14999999999999994,1.2625,84.23083333333334,29.316666666666674,1011.9166666666666,2019-08-11
30.17,-84.38,2019,8,12,86.54166666666667,179.83333333333334,26.44583333333333,0.14999999999999994,1.3166666666666667,82.0775,30.237499999999997,1011.0,2019-08-12
30.17,-84.38,2019,8,13,100.95833333333333,272.625,25.775000000000006,0.14999999999999994,1.3083333333333333,79.62958333333334,30.216666666666665,1010.7916666666666,2019-08-13
30.17,-84.38,2019,8,14,83.45833333333333,268.1666666666667,25.820833333333336,0.12999999999999992,1.3708333333333333,79.86999999999999,29.98333333333333,1011.0833333333334,2019-08-14
30.17,-84.38,2019,8,15,94.29166666666667,188.0,25.933333333333334,0.12999999999999992,1.604166666666667,84.90916666666665,28.966666666666672,1011.4583333333334,2019-08-15
30.17,-84.38,2019,8,16,125.79166666666667,109.04166666666667,26.225000000000005,0.12999999999999992,1.9541666666666666,88.47583333333331,28.49166666666667,1012.0833333333334,2019-08-16
30.17,-84.38,2019,8,17,100.25,163.125,26.10416666666666,0.11,2.7458333333333336,88.65541666666667,28.28750000000001,1013.625,2019-08-17
30.17,-84.38,2019,8,18,72.5,23.416666666666668,25.79583333333333,0.12000000000000006,2.9083333333333328,91.08833333333332,27.40416666666667,1014.0833333333334,2019-08-18
30.17,-84.38,2019,8,19,131.20833333333334,58.125,25.400000000000002,0.12000000000000006,2.4041666666666663,90.95875,27.045833333333334,1015.2083333333334,2019-08-19
30.17,-84.38,2019,8,20,127.75,95.66666666666667,23.137500000000003,0.12000000000000006,1.15,77.90833333333332,27.57916666666667,1016.7916666666666,2019-08-20
30.17,-84.38,2019,8,21,124.08333333333333,91.29166666666667,24.17916666666666,0.12000000000000006,1.0916666666666666,82.14999999999998,27.554166666666664,1016.7916666666666,2019-08-21
30.17,-84.38,2019,8,22,60.75,334.875,24.254166666666666,0.12000000000000006,1.0916666666666666,79.40916666666668,28.395833333333332,1015.625,2019-08-22
30.17,-84.38,2019,8,23,92.75,234.125,24.495833333333334,0.12000000000000006,1.0166666666666668,77.70958333333333,29.099999999999998,1014.4583333333334,2019-08-23
