Wind Speed,Pressure,is_weekend,day_of_week,Month,month,Relative Humidity,season,DHI,Surface Albedo,Dew Point,Temperature
2.893749999999999,1010.2748842592592,0,4,7,7,91.28353298611113,2,89.41261574074075,0.1171388888888887,25.088831018518515,27.21412037037037
1.3104166666666666,1010.0,1,5,7,7,84.28289930555555,2,126.08391203703708,0.1171388888888887,24.079571759259263,27.67013888888889
1.0104166666666667,1010.0,1,6,7,7,81.8584548611111,2,97.529224537037,0.1171388888888887,23.800347222222225,27.98234953703704
1.1708333333333336,1010.0,0,0,7,7,87.56267650462964,2,89.8917824074074,0.1171388888888887,24.258969907407405,27.27285879629629
1.3229166666666663,1010.0,0,1,7,7,88.03820023148147,2,117.7445023148148,0.1171388888888887,24.49826388888889,27.301504629629623
0.8104166666666667,1010.0434027777778,0,2,7,7,88.03204571759261,2,118.0390625,0.1170202546296295,24.396990740740737,27.140335648148152
1.0291666666666666,1010.0,0,3,7,7,86.40938657407408,2,102.03211805555554,0.1165694444444443,24.70891203703704,27.803530092592585
0.8250000000000001,1010.0,0,4,7,7,85.15283854166667,2,126.16319444444444,0.1165694444444443,24.086805555555557,27.44270833333333
1.6541666666666668,1010.0,1,5,7,7,92.66173032407409,2,129.95486111111111,0.1165694444444443,24.546006944444443,26.45630787037037
1.7166666666666668,1010.0,1,6,7,7,94.32335937500004,2,89.85677083333336,0.1165694444444443,24.53125,26.114004629629637
1.685416666666667,1010.0,0,0,7,7,85.43088252314816,2,142.8466435185185,0.1165694444444443,24.170428240740744,27.514756944444443
1.16875,1011.4207175925926,0,1,7,7,80.23715567129632,2,84.55729166666667,0.1165694444444443,23.728877314814813,28.05237268518519
1.2854166666666669,1010.0057870370372,0,2,7,7,80.32657696759257,2,86.1652199074074,0.1165694444444443,23.45804398148148,28.1009837962963
1.5479166666666666,1010.0,0,3,7,7,79.56616608796297,2,103.72743055555554,0.1164363425925926,23.5943287037037,28.16782407407408
2.06875,1009.9884259259258,0,4,7,7,79.50394965277779,2,78.23321759259261,0.1159305555555555,23.68692129629629,28.25665509259258
3.3958333333333344,1009.8495370370364,1,5,7,7,85.20798321759261,2,125.98466435185183,0.1159305555555555,24.73148148148148,28.059317129629623
3.7375000000000007,1008.058449074074,1,6,7,7,90.40915509259258,2,95.02922453703708,0.1159305555555555,25.29050925925925,27.58333333333333
2.8229166666666665,1009.5949074074072,0,0,7,7,93.21795138888892,2,104.7164351851852,0.1159305555555555,24.662037037037035,26.496817129629637
1.9187500000000004,1010.0,0,1,8,8,85.60877314814815,2,65.34895833333334,0.1159305555555555,23.227719907407405,26.63078703703704
2.941666666666668,1010.0,0,2,8,8,95.73214988425929,2,70.07118055555554,0.1159305555555555,25.20775462962963,26.52575231481482
1.7958333333333334,1012.065972222222,0,3,8,8,91.8275636574074,2,122.92737268518516,0.1159305555555555,24.80005787037037,26.96180555555556
1.8083333333333336,1010.4629629629628,0,4,8,8,89.29883680555555,2,110.3159722222222,0.1158234953703702,24.799189814814813,27.4369212962963
1.2000000000000002,1010.0,1,5,8,8,88.16747685185186,2,112.72164351851852,0.1154166666666665,24.626446759259256,27.44878472222221
2.2104166666666667,1010.0,1,6,8,8,89.51933449074075,2,75.41174768518518,0.1154166666666665,24.99103009259259,27.46035879629629
2.202083333333334,1010.0,0,0,8,8,90.10541666666668,2,79.21846064814814,0.1154166666666665,25.37065972222223,27.707175925925917
1.6333333333333335,1010.0,0,1,8,8,86.11309027777777,2,83.25925925925927,0.1154166666666665,24.953125,28.134259259259256
1.2979166666666668,1010.0,0,2,8,8,87.9962326388889,2,80.50723379629629,0.1154166666666665,24.82812500000001,27.669560185185187
1.8208333333333333,1010.0,0,3,8,8,86.6287384259259,2,82.1388888888889,0.1154166666666665,24.449363425925924,27.687789351851844
1.5125,1010.0,0,4,8,8,85.82052372685185,2,96.71585648148144,0.1154166666666665,24.610532407407412,27.93373842592592
1.4208333333333334,1010.0,1,5,8,8,85.18074652777779,2,87.3822337962963,0.1152777777777777,24.50810185185186,27.918402777777786
1.460416666666667,1010.0,1,6,8,8,82.00166956018518,2,118.50723379629628,0.1147499999999999,24.05034722222221,28.11603009259258
2.079166666666667,1010.0,0,0,8,8,82.55326678240739,2,81.52459490740739,0.1147499999999999,24.508969907407405,28.32031249999999
2.189583333333333,1010.0,0,1,8,8,83.4976678240741,2,79.0613425925926,0.1147499999999999,24.705729166666668,28.5396412037037
1.3958333333333333,1010.0,0,2,8,8,80.29458043981481,2,101.73032407407408,0.1147499999999999,24.608217592592595,28.882812500000004
0.90625,1010.0,0,3,8,8,81.47974537037037,2,83.58564814814815,0.1147499999999999,24.552951388888896,28.64207175925925
0.9624999999999996,1010.0,0,4,8,8,86.58313078703704,2,95.5486111111111,0.1147499999999999,24.82609953703704,27.94762731481481
1.1770833333333328,1010.0,1,5,8,8,81.7884693287037,2,69.79340277777779,0.1147499999999999,24.107928240740737,28.201678240740744
2.210416666666666,1010.0,1,6,8,8,86.74302951388891,2,120.66059027777776,0.1146024305555556,24.41724537037037,27.455729166666657
2.7291666666666674,1010.3935185185186,0,0,8,8,88.79742766203707,2,82.30381944444444,0.1140416666666667,24.813368055555557,27.489872685185173
2.891666666666667,1010.0,0,1,8,8,85.24616030092592,2,67.91232638888887,0.1140416666666667,24.37644675925925,27.83622685185184
2.3854166666666665,1009.6325231481482,0,2,8,8,89.09225115740742,2,98.61631944444446,0.1140416666666667,24.73929398148148,27.44907407407408
1.7562500000000003,1008.203125,0,3,8,8,91.25651041666669,2,123.18402777777776,0.1140416666666667,24.84201388888889,26.977719907407405
1.2541666666666669,1009.3952546296294,0,4,8,8,91.38550925925928,2,116.27083333333336,0.1140416666666667,24.939236111111114,27.01186342592592
1.6125,1009.7164351851852,1,5,8,8,95.93216435185184,2,112.62297453703708,0.1140416666666667,25.67013888888889,27.02141203703705
1.8437500000000009,1003.5098379629632,1,6,8,8,93.47697627314815,2,117.34577546296296,0.1140416666666667,24.93981481481481,26.64583333333332
2.8937499999999994,1003.7297453703706,0,0,8,8,96.53484375,2,80.91550925925925,0.1138449074074074,25.209490740740744,26.38483796296295
2.0916666666666663,1009.9797453703704,0,1,8,8,91.57998263888892,2,112.7152777777778,0.1130972222222223,24.821759259259256,26.905381944444446
1.154166666666667,1010.0,0,2,8,8,82.7785040509259,2,64.71788194444444,0.1130972222222223,23.66898148148148,27.592303240740737
1.5062499999999994,1010.0,0,3,8,8,85.83368055555557,2,84.94068287037037,0.1130972222222223,24.527777777777786,27.86805555555556
1.8083333333333336,1010.0,0,4,9,9,91.37311631944446,3,74.92505787037038,0.1130972222222223,25.02025462962963,27.17013888888889
0.9145833333333327,1010.0,1,5,9,9,90.96207465277776,3,106.6941550925926,0.1130972222222223,23.463541666666668,25.71527777777777
