Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1007629,-,-,-,28.05,-82.62,0,5,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,0,30,0,0,15,0.123,4.5,100,15,1020,N/A
2015,1,1,1,30,0,0,14,0.123,4.2,97.49000000000001,15,1020,N/A
2015,1,1,2,30,0,0,14,0.123,4,100,14,1020,N/A
2015,1,1,3,30,0,0,14,0.123,3.8000000000000003,100,14,1020,N/A
2015,1,1,4,30,0,0,13,0.123,3.5,99.3,14,1020,N/A
2015,1,1,5,30,0,0,13,0.123,3.3000000000000003,98.41,14,1020,N/A
2015,1,1,6,30,0,0,13,0.123,3.2,100,14,1020,N/A
2015,1,1,7,30,0,0,13,0.123,3.4000000000000004,100,14,1020,N/A
2015,1,1,8,30,0,0,13,0.123,3.7,100,13,1020,N/A
2015,1,1,9,30,0,0,13,0.123,3.7,100,13,1020,N/A
2015,1,1,10,30,0,0,13,0.123,3.6,100,13,1020,N/A
2015,1,1,11,30,0,0,13,0.123,3.6,100,13,1020,N/A
2015,1,1,12,30,0,0,13,0.123,3.7,100,13,1020,N/A
2015,1,1,13,30,77,21,13,0.123,3.6,90.8,15,1020,N/A
2015,1,1,14,30,100,0,14,0.123,3.4000000000000004,84.29,17,1020,N/A
2015,1,1,15,30,232,122,15,0.123,3.3000000000000003,87.24,18,1020,N/A
2015,1,1,16,30,282,157,16,0.123,3.1,87.84,19,1020,N/A
2015,1,1,17,30,285,71,17,0.123,2.8000000000000003,86.93,20,1020,N/A
2015,1,1,18,30,286,171,18,0.123,2.5,83.88,21,1020,N/A
2015,1,1,19,30,214,34,18,0.123,2.2,85.93,21,1020,N/A
2015,1,1,20,30,154,23,18,0.123,1.9000000000000001,87.76,21,1020,N/A
2015,1,1,21,30,71,0,19,0.123,1.5,95.16,20,1020,N/A
2015,1,1,22,30,8,0,19,0.123,1.6,100,19,1020,N/A
2015,1,1,23,30,0,0,18,0.123,2.1,98.81,19,1020,N/A
2015,1,2,0,30,0,0,18,0.123,2.5,98.74000000000001,19,1020,N/A
2015,1,2,1,30,0,0,18,0.123,2.5,100,18,1020,N/A
2015,1,2,2,30,0,0,18,0.123,2.4000000000000004,100,18,1020,N/A
2015,1,2,3,30,0,0,18,0.123,2.4000000000000004,100,18,1020,N/A
2015,1,2,4,30,0,0,17,0.123,2.4000000000000004,100,17,1020,N/A
2015,1,2,5,30,0,0,17,0.123,2.5,100,17,1020,N/A
2015,1,2,6,30,0,0,17,0.123,2.7,100,17,1020,N/A
2015,1,2,7,30,0,0,17,0.123,2.8000000000000003,100,17,1020,N/A
2015,1,2,8,30,0,0,16,0.123,2.9000000000000004,100,16,1020,N/A
2015,1,2,9,30,0,0,16,0.123,3,100,16,1020,N/A
2015,1,2,10,30,0,0,16,0.123,3,100,16,1020,N/A
2015,1,2,11,30,0,0,16,0.123,3,100,16,1020,N/A
2015,1,2,12,30,0,0,16,0.123,3.2,100,16,1020,N/A
2015,1,2,13,30,54,0,16,0.123,3,97.94,17,1020,N/A
2015,1,2,14,30,161,109,17,0.123,2.5,91.93,19,1020,N/A
2015,1,2,15,30,222,63,18,0.123,2.1,88.10000000000001,21,1020,N/A
2015,1,2,16,30,227,471,19,0.123,1.8,88.05,22,1020,N/A
2015,1,2,17,30,261,406,20,0.123,1.7000000000000002,85.61,23,1020,N/A
2015,1,2,18,30,250,398,20,0.123,1.6,81.2,24,1020,N/A
2015,1,2,19,30,109,749,20,0.123,1.5,80.95,24,1020,N/A
2015,1,2,20,30,170,74,20,0.123,1.2000000000000002,80.8,24,1020,N/A
2015,1,2,21,30,78,351,20,0.123,1,86.93,23,1020,N/A
2015,1,2,22,30,19,0,20,0.123,1,97.34,22,1020,N/A
2015,1,2,23,30,0,0,19,0.123,1.4000000000000001,93.05,21,1020,N/A
2015,1,3,0,30,0,0,19,0.123,1.8,98.93,21,1020,N/A
2015,1,3,1,30,0,0,19,0.123,2.3000000000000003,99.53,20,1020,N/A
2015,1,3,2,30,0,0,20,0.123,2.7,100,20,1020,N/A
2015,1,3,3,30,0,0,20,0.123,2.9000000000000004,100,20,1020,N/A
2015,1,3,4,30,0,0,20,0.123,3,100,20,1020,N/A
2015,1,3,5,30,0,0,20,0.123,2.9000000000000004,100,20,1020,N/A
2015,1,3,6,30,0,0,20,0.123,2.8000000000000003,100,20,1020,N/A
2015,1,3,7,30,0,0,20,0.123,2.6,100,20,1020,N/A
2015,1,3,8,30,0,0,19,0.123,2.6,100,19,1020,N/A
2015,1,3,9,30,0,0,19,0.123,2.7,100,19,1020,N/A
2015,1,3,10,30,0,0,19,0.123,2.8000000000000003,100,19,1020,N/A
2015,1,3,11,30,0,0,19,0.123,3,100,19,1020,N/A
2015,1,3,12,30,0,0,20,0.123,3.4000000000000004,100,20,1020,N/A
2015,1,3,13,30,51,564,20,0.123,3.5,98.15,21,1020,N/A
2015,1,3,14,30,75,729,21,0.123,3.7,95.75,22,1020,N/A
2015,1,3,15,30,100,777,21,0.123,3.9000000000000004,91.64,23,1020,N/A
2015,1,3,16,30,109,817,21,0.123,3.9000000000000004,86.19,24,1020,N/A
2015,1,3,17,30,114,825,21,0.123,3.7,80.59,25,1020,N/A
2015,1,3,18,30,111,814,21,0.123,3.5,79.68,25,1020,N/A
2015,1,3,19,30,102,776,21,0.123,3,78.73,25,1020,N/A
2015,1,3,20,30,88,695,20,0.123,2.3000000000000003,83.19,24,1020,N/A
2015,1,3,21,30,67,518,21,0.123,1.5,91.01,23,1020,N/A
2015,1,3,22,30,20,102,21,0.123,1.1,95.57000000000001,22,1020,N/A
2015,1,3,23,30,0,0,20,0.123,1.1,97.68,22,1020,N/A
2015,1,4,0,30,0,0,20,0.123,1.1,96.96000000000001,21,1020,N/A
2015,1,4,1,30,0,0,20,0.123,1.1,100,20,1020,N/A
2015,1,4,2,30,0,0,20,0.123,1.2000000000000002,100,20,1020,N/A
2015,1,4,3,30,0,0,19,0.123,1.6,100,20,1020,N/A
2015,1,4,4,30,0,0,19,0.123,1.9000000000000001,100,19,1020,N/A
2015,1,4,5,30,0,0,19,0.123,2.2,100,19,1020,N/A
2015,1,4,6,30,0,0,19,0.123,2.3000000000000003,100,19,1020,N/A
2015,1,4,7,30,0,0,19,0.123,2.2,100,19,1020,N/A
2015,1,4,8,30,0,0,19,0.123,2.2,100,19,1020,N/A
2015,1,4,9,30,0,0,19,0.123,2.4000000000000004,100,19,1020,N/A
2015,1,4,10,30,0,0,19,0.123,2.7,100,19,1020,N/A
2015,1,4,11,30,0,0,19,0.123,3.2,100,19,1020,N/A
2015,1,4,12,30,0,0,20,0.123,3.9000000000000004,100,20,1020,N/A
2015,1,4,13,30,61,481,20,0.123,4.3,98.73,21,1020,N/A
2015,1,4,14,30,88,675,21,0.123,4.5,95.5,23,1020,N/A
2015,1,4,15,30,96,788,21,0.123,4.6000000000000005,90.58,24,1020,N/A
2015,1,4,16,30,226,472,21,0.123,4.6000000000000005,84.7,24,1020,N/A
2015,1,4,17,30,258,420,21,0.123,4.5,79.01,25,1020,N/A
2015,1,4,18,30,247,416,20,0.123,4.4,78.48,25,1020,N/A
2015,1,4,19,30,169,550,20,0.123,4,82.92,24,1020,N/A
2015,1,4,20,30,124,520,20,0.123,3.4000000000000004,88.14,23,1020,N/A
2015,1,4,21,30,73,422,21,0.123,2.3000000000000003,94.77,22,1020,N/A
2015,1,4,22,30,23,0,21,0.123,1.4000000000000001,100,21,1020,N/A
2015,1,4,23,30,0,0,20,0.123,1.1,100,20,1020,N/A
2015,1,5,0,30,0,0,20,0.123,1.1,100,20,1020,N/A
2015,1,5,1,30,0,0,20,0.123,1.1,100,20,1020,N/A
2015,1,5,2,30,0,0,20,0.123,1,100,20,1020,N/A
2015,1,5,3,30,0,0,20,0.123,1,100,20,1020,N/A
2015,1,5,4,30,0,0,20,0.123,1,100,20,1020,N/A
2015,1,5,5,30,0,0,19,0.123,1,100,19,1020,N/A
2015,1,5,6,30,0,0,19,0.123,1.1,100,19,1020,N/A
2015,1,5,7,30,0,0,18,0.123,1.2000000000000002,100,19,1020,N/A
2015,1,5,8,30,0,0,18,0.123,1.7000000000000002,100,18,1020,N/A
2015,1,5,9,30,0,0,18,0.123,2.7,100,18,1020,N/A
2015,1,5,10,30,0,0,17,0.123,3.7,100,17,1020,N/A
2015,1,5,11,30,0,0,16,0.123,4.5,100,16,1020,N/A
2015,1,5,12,30,0,0,15,0.123,5.2,96.17,16,1020,N/A
2015,1,5,13,30,10,0,14,0.123,5.6000000000000005,89.10000000000001,16,1020,N/A
2015,1,5,14,30,147,27,12,0.123,5.6000000000000005,81.86,17,1020,N/A
2015,1,5,15,30,171,3,12,0.123,5.300000000000001,73.43,17,1020,N/A
2015,1,5,16,30,271,280,12,0.123,4.7,69.06,18,1020,N/A
2015,1,5,17,30,261,410,12,0.123,4.3,66.07000000000001,19,1020,N/A
2015,1,5,18,30,241,440,12,0.123,3.9000000000000004,67.38,19,1020,N/A
2015,1,5,19,30,159,585,13,0.123,3.7,64.27,20,1020,N/A
2015,1,5,20,30,168,261,13,0.123,3.4000000000000004,69.29,19,1020,N/A
