Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1016203,-,-,-,28.09,-82.18,0,25,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2014,1,1,0,30,0,0,10,0.145,2.5,70.18,16,1020,N/A
2014,1,1,1,30,0,0,11,0.145,2.4000000000000004,72.49,16,1020,N/A
2014,1,1,2,30,0,0,11,0.145,2.4000000000000004,79.99,16,1020,N/A
2014,1,1,3,30,0,0,12,0.145,2.4000000000000004,82.49,15,1020,N/A
2014,1,1,4,30,0,0,12,0.145,2.4000000000000004,84.26,15,1020,N/A
2014,1,1,5,30,0,0,12,0.145,2.4000000000000004,85.88,15,1020,N/A
2014,1,1,6,30,0,0,12,0.145,2.5,93.39,15,1020,N/A
2014,1,1,7,30,0,0,13,0.145,2.6,94.87,14,1020,N/A
2014,1,1,8,30,0,0,13,0.145,2.7,96.25,14,1020,N/A
2014,1,1,9,30,0,0,13,0.145,2.8000000000000003,97.43,14,1020,N/A
2014,1,1,10,30,0,0,13,0.145,2.8000000000000003,98.38,14,1020,N/A
2014,1,1,11,30,0,0,13,0.145,2.8000000000000003,99.27,14,1020,N/A
2014,1,1,12,30,2,0,14,0.145,3,100,14,1020,N/A
2014,1,1,13,30,23,0,14,0.145,3.4000000000000004,92.27,16,1020,N/A
2014,1,1,14,30,70,0,15,0.145,3.7,86.87,18,1020,N/A
2014,1,1,15,30,49,0,16,0.145,4,87.07000000000001,19,1020,N/A
2014,1,1,16,30,67,0,17,0.145,3.9000000000000004,84.61,20,1020,N/A
2014,1,1,17,30,85,0,17,0.145,3.5,81.4,21,1010,N/A
2014,1,1,18,30,136,0,18,0.145,3,78.34,22,1010,N/A
2014,1,1,19,30,98,0,18,0.145,2.6,79.88,22,1010,N/A
2014,1,1,20,30,92,0,18,0.145,2.2,86.26,21,1010,N/A
2014,1,1,21,30,6,0,18,0.145,1.9000000000000001,92.76,20,1010,N/A
2014,1,1,22,30,0,0,18,0.145,2,99.18,19,1010,N/A
2014,1,1,23,30,0,0,18,0.145,2.5,100,18,1010,N/A
2014,1,2,0,30,0,0,18,0.145,2.4000000000000004,100,18,1010,N/A
2014,1,2,1,30,0,0,17,0.145,2,100,17,1010,N/A
2014,1,2,2,30,0,0,17,0.145,1.7000000000000002,100,17,1010,N/A
2014,1,2,3,30,0,0,17,0.145,1.3,100,17,1010,N/A
2014,1,2,4,30,0,0,17,0.145,1.1,100,17,1010,N/A
2014,1,2,5,30,0,0,17,0.145,1,100,17,1010,N/A
2014,1,2,6,30,0,0,17,0.145,0.9,100,17,1010,N/A
2014,1,2,7,30,0,0,16,0.145,0.9,100,17,1010,N/A
